Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekday,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type
3.06,5.26,0.0,0.0,50.28,100.0,85500,0,1,0,0,1,0,0,0,0,Light_Load
2.81,4.39,0.0,0.0,53.91,100.0,0,0,1,0,0,1,0,0,0,0,Light_Load
2.74,4.32,0.0,0.0,53.56,100.0,900,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.39,0.0,0.0,52.95,100.0,1800,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.64,0.0,0.0,51.26,100.0,2700,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.79,0.0,0.0,50.6,100.0,3600,0,1,0,0,0,1,0,0,0,Light_Load
2.84,4.54,0.0,0.0,53.03,100.0,4500,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.46,0.0,0.0,52.76,100.0,5400,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.61,0.0,0.0,51.09,100.0,6300,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.39,0.0,0.0,53.36,100.0,7200,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.46,0.0,0.0,52.76,100.0,8100,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.36,0.0,0.0,53.21,100.0,9000,0,1,0,0,0,1,0,0,0,Light_Load
3.13,5.29,0.0,0.0,50.92,100.0,9900,0,1,0,0,0,1,0,0,0,Light_Load
3.85,6.55,0.0,0.0,50.67,100.0,10800,0,1,0,0,0,1,0,0,0,Light_Load
3.89,6.41,0.0,0.0,51.88,100.0,11700,0,1,0,0,0,1,0,0,0,Light_Load
2.92,5.04,0.0,0.0,50.13,100.0,12600,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.5,0.0,0.0,52.01,100.0,13500,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.54,0.0,0.0,52.63,100.0,14400,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.72,0.0,0.0,51.15,100.0,15300,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.61,0.0,0.0,51.5,100.0,16200,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.61,0.0,0.0,51.5,100.0,17100,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.64,0.0,0.0,51.8,100.0,18000,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.68,0.0,0.0,50.93,100.0,18900,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.57,0.0,0.0,52.38,100.0,19800,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.72,0.0,0.0,51.15,100.0,20700,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.82,0.0,0.0,50.36,100.0,21600,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.86,0.0,0.0,49.11,100.0,22500,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.86,0.0,0.0,49.11,100.0,23400,0,1,0,0,0,1,0,0,0,Light_Load
3.06,5.54,0.0,0.0,48.35,100.0,24300,0,1,0,0,0,1,0,0,0,Light_Load
3.31,6.55,0.0,0.0,45.1,100.0,25200,0,1,0,0,0,1,0,0,0,Light_Load
2.74,5.0,0.0,0.0,48.06,100.0,26100,0,1,0,0,0,1,0,0,0,Light_Load
2.77,5.04,0.0,0.0,48.17,100.0,27000,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.9,0.0,0.0,48.81,100.0,27900,0,1,0,0,0,1,0,0,0,Light_Load
3.42,6.95,0.0,0.0,44.15,100.0,28800,0,1,0,0,0,1,0,0,0,Light_Load
3.17,5.98,0.0,0.0,46.84,100.0,29700,0,1,0,0,0,1,0,0,0,Light_Load
2.74,5.0,0.0,0.0,48.06,100.0,30600,0,1,0,0,0,1,0,0,0,Light_Load
2.88,2.38,2.09,0.0,77.08,80.93,31500,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,11.48,0.0,100.0,25.44,32400,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,11.41,0.0,100.0,25.35,33300,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,11.38,0.0,100.0,25.97,34200,0,1,0,0,0,1,0,0,0,Light_Load
3.56,0.0,17.53,0.0,100.0,19.9,35100,0,1,0,0,0,1,0,0,0,Light_Load
3.35,0.0,15.01,0.0,100.0,21.78,36000,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,11.38,0.0,100.0,25.41,36900,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,11.38,0.0,100.0,25.41,37800,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,11.3,0.0,100.0,25.58,38700,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,11.48,0.0,100.0,25.44,39600,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,11.48,0.0,100.0,24.89,40500,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,11.48,0.0,100.0,24.89,41400,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,10.08,0.0,100.0,28.7,42300,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,5.8,0.0,100.0,45.82,43200,0,1,0,0,0,1,0,0,0,Light_Load
3.1,0.0,10.94,0.0,100.0,27.26,44100,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,10.91,0.0,100.0,26.68,45000,0,1,0,0,0,1,0,0,0,Light_Load
3.1,0.0,10.94,0.0,100.0,27.26,45900,0,1,0,0,0,1,0,0,0,Light_Load
3.53,0.0,15.34,0.0,100.0,22.43,46800,0,1,0,0,0,1,0,0,0,Light_Load
3.49,0.0,15.7,0.0,100.0,21.7,47700,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,11.41,0.0,100.0,25.35,48600,0,1,0,0,0,1,0,0,0,Light_Load
3.31,0.0,15.05,0.0,100.0,21.48,49500,0,1,0,0,0,1,0,0,0,Light_Load
3.64,0.0,17.17,0.0,100.0,20.74,50400,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,11.34,0.0,100.0,25.73,51300,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,11.3,0.0,100.0,25.58,52200,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,11.16,0.0,100.0,26.44,53100,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,11.2,0.0,100.0,25.79,54000,0,1,0,0,0,1,0,0,0,Light_Load
3.13,0.0,11.12,0.0,100.0,27.09,54900,0,1,0,0,0,1,0,0,0,Light_Load
3.82,0.0,13.32,0.0,100.0,27.57,55800,0,1,0,0,0,1,0,0,0,Light_Load
10.37,0.22,11.88,0.0,99.98,65.76,56700,0,1,0,0,0,1,0,0,0,Light_Load
24.88,0.83,2.56,0.01,99.94,99.47,57600,0,1,0,0,0,1,0,0,0,Light_Load
24.62,0.79,2.56,0.01,99.95,99.46,58500,0,1,0,0,0,1,0,0,0,Light_Load
20.41,0.65,4.46,0.01,99.95,97.69,59400,0,1,0,0,0,1,0,0,0,Light_Load
3.92,0.0,17.28,0.0,100.0,22.12,60300,0,1,0,0,0,1,0,0,0,Light_Load
4.75,0.0,17.89,0.0,100.0,25.66,61200,0,1,0,0,0,1,0,0,0,Light_Load
3.49,0.0,16.34,0.0,100.0,20.89,62100,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,11.45,0.0,100.0,24.95,63000,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,11.48,0.0,100.0,24.89,63900,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,7.63,0.0,100.0,36.06,64800,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,4.0,0.0,100.0,59.87,65700,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,6.44,0.0,100.0,42.11,66600,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,11.41,0.0,100.0,25.59,67500,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,11.38,0.0,100.0,25.65,68400,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,11.41,0.0,100.0,25.9,69300,0,1,0,0,0,1,0,0,0,Light_Load
3.1,0.0,11.34,0.0,100.0,26.37,70200,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,11.48,0.0,100.0,25.44,71100,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,11.48,0.0,100.0,25.2,72000,0,1,0,0,0,1,0,0,0,Light_Load
3.49,0.0,15.7,0.0,100.0,21.7,72900,0,1,0,0,0,1,0,0,0,Light_Load
3.71,0.0,17.5,0.0,100.0,20.74,73800,0,1,0,0,0,1,0,0,0,Light_Load
3.24,0.0,13.0,0.0,100.0,24.18,74700,0,1,0,0,0,1,0,0,0,Light_Load
3.28,0.0,12.89,0.0,100.0,24.66,75600,0,1,0,0,0,1,0,0,0,Light_Load
3.67,0.0,17.46,0.0,100.0,20.57,76500,0,1,0,0,0,1,0,0,0,Light_Load
3.31,0.0,13.79,0.0,100.0,23.34,77400,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,11.34,0.0,100.0,25.73,78300,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,10.94,0.0,100.0,26.94,79200,0,1,0,0,0,1,0,0,0,Light_Load
2.88,5.15,0.11,0.0,48.81,99.93,80100,0,1,0,0,0,1,0,0,0,Light_Load
2.88,5.36,0.0,0.0,47.33,100.0,81000,0,1,0,0,0,1,0,0,0,Light_Load
2.84,5.18,0.0,0.0,48.07,100.0,81900,0,1,0,0,0,1,0,0,0,Light_Load
2.81,5.15,0.0,0.0,47.9,100.0,82800,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.75,0.0,0.0,50.92,100.0,83700,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.72,0.0,0.0,51.15,100.0,84600,0,1,0,0,0,1,0,0,0,Light_Load
3.2,5.83,0.0,0.0,48.12,100.0,85500,0,1,0,0,0,1,0,0,0,Light_Load
3.31,6.23,0.0,0.0,46.92,100.0,0,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.97,0.0,0.0,49.22,100.0,900,1,0,0,1,0,0,0,0,0,Light_Load
2.81,5.08,0.0,0.0,48.4,100.0,1800,1,0,0,1,0,0,0,0,0,Light_Load
2.88,5.11,0.0,0.0,49.1,100.0,2700,1,0,0,1,0,0,0,0,0,Light_Load
2.88,5.26,0.0,0.0,48.03,100.0,3600,1,0,0,1,0,0,0,0,0,Light_Load
2.88,5.4,0.0,0.0,47.06,100.0,4500,1,0,0,1,0,0,0,0,0,Light_Load
2.84,5.47,0.0,0.0,46.08,100.0,5400,1,0,0,1,0,0,0,0,0,Light_Load
2.99,5.72,0.0,0.0,46.33,100.0,6300,1,0,0,1,0,0,0,0,0,Light_Load
3.53,7.06,0.0,0.0,44.72,100.0,7200,1,0,0,1,0,0,0,0,0,Light_Load
3.13,6.26,0.0,0.0,44.72,100.0,8100,1,0,0,1,0,0,0,0,0,Light_Load
2.88,5.44,0.0,0.0,46.79,100.0,9000,1,0,0,1,0,0,0,0,0,Light_Load
2.88,5.58,0.0,0.0,45.86,100.0,9900,1,0,0,1,0,0,0,0,0,Light_Load
3.46,6.3,0.0,0.0,48.14,100.0,10800,1,0,0,1,0,0,0,0,0,Light_Load
3.24,5.98,0.0,0.0,47.64,100.0,11700,1,0,0,1,0,0,0,0,0,Light_Load
2.92,5.65,0.0,0.0,45.91,100.0,12600,1,0,0,1,0,0,0,0,0,Light_Load
2.92,5.72,0.0,0.0,45.47,100.0,13500,1,0,0,1,0,0,0,0,0,Light_Load
2.95,5.72,0.0,0.0,45.84,100.0,14400,1,0,0,1,0,0,0,0,0,Light_Load
2.88,5.69,0.0,0.0,45.16,100.0,15300,1,0,0,1,0,0,0,0,0,Light_Load
2.92,5.65,0.0,0.0,45.91,100.0,16200,1,0,0,1,0,0,0,0,0,Light_Load
2.92,5.58,0.0,0.0,46.37,100.0,17100,1,0,0,1,0,0,0,0,0,Light_Load
2.88,5.51,0.0,0.0,46.32,100.0,18000,1,0,0,1,0,0,0,0,0,Light_Load
2.88,5.47,0.0,0.0,46.59,100.0,18900,1,0,0,1,0,0,0,0,0,Light_Load
2.84,5.36,0.0,0.0,46.82,100.0,19800,1,0,0,1,0,0,0,0,0,Light_Load
2.84,5.26,0.0,0.0,47.51,100.0,20700,1,0,0,1,0,0,0,0,0,Light_Load
2.84,5.29,0.0,0.0,47.3,100.0,21600,1,0,0,1,0,0,0,0,0,Light_Load
2.81,5.29,0.0,0.0,46.91,100.0,22500,1,0,0,1,0,0,0,0,0,Light_Load
3.89,6.77,0.0,0.0,49.82,100.0,23400,1,0,0,1,0,0,0,0,0,Light_Load
4.1,7.06,0.0,0.0,50.22,100.0,24300,1,0,0,1,0,0,0,0,0,Light_Load
2.84,5.26,0.0,0.0,47.51,100.0,25200,1,0,0,1,0,0,0,0,0,Light_Load
2.99,5.11,0.0,0.0,50.5,100.0,26100,1,0,0,1,0,0,0,0,0,Light_Load
3.6,5.58,0.0,0.0,54.21,100.0,27000,1,0,0,1,0,0,0,0,0,Light_Load
3.92,6.52,0.0,0.0,51.53,100.0,27900,1,0,0,1,0,0,0,0,0,Light_Load
3.96,6.19,0.0,0.0,53.89,100.0,28800,1,0,0,1,0,0,0,0,0,Light_Load
13.5,13.0,0.0,0.01,72.03,100.0,29700,1,0,0,1,0,0,0,0,0,Light_Load
43.52,39.6,0.0,0.02,73.96,100.0,30600,1,0,0,1,0,0,0,0,0,Light_Load
48.35,38.02,0.0,0.02,78.61,100.0,31500,1,0,0,1,0,0,0,0,0,Light_Load
61.13,33.91,0.0,0.03,87.45,100.0,32400,1,0,0,1,0,0,0,0,0,Light_Load
47.41,18.86,0.0,0.02,92.92,100.0,33300,1,0,0,1,0,0,0,0,0,Medium_Load
48.38,22.25,0.0,0.02,90.85,100.0,34200,1,0,0,1,0,0,0,0,0,Medium_Load
49.1,22.61,0.0,0.02,90.83,100.0,35100,1,0,0,1,0,0,0,0,0,Medium_Load
53.6,23.65,0.0,0.02,91.49,100.0,36000,1,0,0,1,0,0,0,0,0,Medium_Load
49.39,23.51,0.0,0.02,90.29,100.0,36900,1,0,0,1,0,0,0,0,0,Maximum_Load
40.75,15.98,0.0,0.02,93.1,100.0,37800,1,0,0,1,0,0,0,0,0,Maximum_Load
41.94,17.64,0.0,0.02,92.18,100.0,38700,1,0,0,1,0,0,0,0,0,Maximum_Load
63.97,42.44,0.0,0.03,83.33,100.0,39600,1,0,0,1,0,0,0,0,0,Maximum_Load
58.1,35.68,0.0,0.03,85.21,100.0,40500,1,0,0,1,0,0,0,0,0,Maximum_Load
94.0,52.27,0.0,0.04,87.4,100.0,41400,1,0,0,1,0,0,0,0,0,Maximum_Load
88.42,53.53,0.0,0.04,85.54,100.0,42300,1,0,0,1,0,0,0,0,0,Maximum_Load
112.61,67.54,0.29,0.05,85.76,100.0,43200,1,0,0,1,0,0,0,0,0,Maximum_Load
5.44,0.0,13.1,0.0,100.0,38.35,44100,1,0,0,1,0,0,0,0,0,Medium_Load
5.26,0.0,16.99,0.0,100.0,29.57,45000,1,0,0,1,0,0,0,0,0,Medium_Load
4.61,0.0,15.98,0.0,100.0,27.72,45900,1,0,0,1,0,0,0,0,0,Medium_Load
4.46,0.0,15.98,0.0,100.0,26.88,46800,1,0,0,1,0,0,0,0,0,Medium_Load
25.56,12.02,7.2,0.01,90.49,96.25,47700,1,0,0,1,0,0,0,0,0,Maximum_Load
63.11,41.33,0.0,0.03,83.66,100.0,48600,1,0,0,1,0,0,0,0,0,Maximum_Load
120.28,66.31,0.0,0.06,87.57,100.0,49500,1,0,0,1,0,0,0,0,0,Maximum_Load
85.97,54.86,0.0,0.04,84.3,100.0,50400,1,0,0,1,0,0,0,0,0,Maximum_Load
99.97,57.2,0.0,0.05,86.8,100.0,51300,1,0,0,1,0,0,0,0,0,Maximum_Load
105.73,59.87,0.0,0.05,87.02,100.0,52200,1,0,0,1,0,0,0,0,0,Maximum_Load
92.56,52.16,0.0,0.04,87.12,100.0,53100,1,0,0,1,0,0,0,0,0,Maximum_Load
65.63,31.9,0.0,0.03,89.94,100.0,54000,1,0,0,1,0,0,0,0,0,Maximum_Load
40.43,15.16,0.0,0.02,93.63,100.0,54900,1,0,0,1,0,0,0,0,0,Maximum_Load
47.84,19.15,0.0,0.02,92.84,100.0,55800,1,0,0,1,0,0,0,0,0,Maximum_Load
46.51,18.97,0.0,0.02,92.59,100.0,56700,1,0,0,1,0,0,0,0,0,Maximum_Load
50.65,23.87,0.0,0.02,90.46,100.0,57600,1,0,0,1,0,0,0,0,0,Maximum_Load
52.38,25.99,0.0,0.02,89.58,100.0,58500,1,0,0,1,0,0,0,0,0,Maximum_Load
51.12,25.92,0.0,0.02,89.19,100.0,59400,1,0,0,1,0,0,0,0,0,Maximum_Load
52.52,26.39,0.0,0.02,89.35,100.0,60300,1,0,0,1,0,0,0,0,0,Maximum_Load
42.01,18.5,0.0,0.02,91.52,100.0,61200,1,0,0,1,0,0,0,0,0,Maximum_Load
55.66,31.57,0.0,0.03,86.98,100.0,62100,1,0,0,1,0,0,0,0,0,Medium_Load
52.13,24.37,0.0,0.02,90.59,100.0,63000,1,0,0,1,0,0,0,0,0,Medium_Load
32.04,1.8,1.08,0.01,99.84,99.94,63900,1,0,0,1,0,0,0,0,0,Medium_Load
30.67,6.95,0.47,0.01,97.53,99.99,64800,1,0,0,1,0,0,0,0,0,Medium_Load
40.1,22.36,0.0,0.02,87.34,100.0,65700,1,0,0,1,0,0,0,0,0,Medium_Load
93.02,56.09,0.0,0.04,85.64,100.0,66600,1,0,0,1,0,0,0,0,0,Medium_Load
82.26,42.48,0.0,0.04,88.85,100.0,67500,1,0,0,1,0,0,0,0,0,Medium_Load
105.08,52.49,0.0,0.05,89.46,100.0,68400,1,0,0,1,0,0,0,0,0,Medium_Load
76.18,35.03,0.0,0.03,90.85,100.0,69300,1,0,0,1,0,0,0,0,0,Medium_Load
95.22,54.04,0.0,0.04,86.97,100.0,70200,1,0,0,1,0,0,0,0,0,Medium_Load
46.15,23.58,0.0,0.02,89.05,100.0,71100,1,0,0,1,0,0,0,0,0,Medium_Load
62.17,32.94,0.0,0.03,88.36,100.0,72000,1,0,0,1,0,0,0,0,0,Medium_Load
65.59,27.43,0.0,0.03,92.26,100.0,72900,1,0,0,1,0,0,0,0,0,Medium_Load
69.84,35.78,0.0,0.03,89.0,100.0,73800,1,0,0,1,0,0,0,0,0,Medium_Load
61.6,23.44,0.0,0.03,93.46,100.0,74700,1,0,0,1,0,0,0,0,0,Medium_Load
17.06,2.27,8.32,0.01,99.13,89.88,75600,1,0,0,1,0,0,0,0,0,Medium_Load
5.51,0.0,15.23,0.0,100.0,34.02,76500,1,0,0,1,0,0,0,0,0,Medium_Load
4.07,0.0,15.59,0.0,100.0,25.26,77400,1,0,0,1,0,0,0,0,0,Medium_Load
4.1,0.0,13.79,0.0,100.0,28.5,78300,1,0,0,1,0,0,0,0,0,Medium_Load
4.0,0.04,13.97,0.0,100.0,27.53,79200,1,0,0,1,0,0,0,0,0,Medium_Load
3.85,6.55,0.07,0.0,50.67,99.98,80100,1,0,0,1,0,0,0,0,0,Medium_Load
3.82,6.98,0.0,0.0,48.01,100.0,81000,1,0,0,1,0,0,0,0,0,Medium_Load
3.74,6.55,0.0,0.0,49.59,100.0,81900,1,0,0,1,0,0,0,0,0,Medium_Load
3.71,6.23,0.0,0.0,51.17,100.0,82800,1,0,0,1,0,0,0,0,0,Medium_Load
4.61,7.78,0.0,0.0,50.98,100.0,83700,1,0,0,1,0,0,0,0,0,Light_Load
4.32,7.16,0.0,0.0,51.66,100.0,84600,1,0,0,1,0,0,0,0,0,Light_Load
3.6,6.66,0.0,0.0,47.55,100.0,85500,1,0,0,1,0,0,0,0,0,Light_Load
3.67,6.01,0.0,0.0,52.12,100.0,0,1,0,0,1,0,0,0,0,0,Light_Load
3.64,6.05,0.0,0.0,51.55,100.0,900,1,0,0,0,0,0,0,1,0,Light_Load
3.6,6.37,0.0,0.0,49.2,100.0,1800,1,0,0,0,0,0,0,1,0,Light_Load
3.71,6.98,0.0,0.0,46.93,100.0,2700,1,0,0,0,0,0,0,1,0,Light_Load
3.71,6.41,0.0,0.0,50.09,100.0,3600,1,0,0,0,0,0,0,1,0,Light_Load
3.71,6.16,0.0,0.0,51.59,100.0,4500,1,0,0,0,0,0,0,1,0,Light_Load
3.67,6.37,0.0,0.0,49.92,100.0,5400,1,0,0,0,0,0,0,1,0,Light_Load
3.67,6.98,0.0,0.0,46.54,100.0,6300,1,0,0,0,0,0,0,1,0,Light_Load
3.64,6.59,0.0,0.0,48.35,100.0,7200,1,0,0,0,0,0,0,1,0,Light_Load
3.71,6.16,0.0,0.0,51.59,100.0,8100,1,0,0,0,0,0,0,1,0,Light_Load
3.82,6.34,0.0,0.0,51.61,100.0,9000,1,0,0,0,0,0,0,1,0,Light_Load
4.86,8.24,0.0,0.0,50.8,100.0,9900,1,0,0,0,0,0,0,1,0,Light_Load
4.1,7.27,0.0,0.0,49.12,100.0,10800,1,0,0,0,0,0,0,1,0,Light_Load
3.38,6.01,0.0,0.0,49.02,100.0,11700,1,0,0,0,0,0,0,1,0,Light_Load
3.06,5.9,0.0,0.0,46.04,100.0,12600,1,0,0,0,0,0,0,1,0,Light_Load
3.1,6.08,0.0,0.0,45.42,100.0,13500,1,0,0,0,0,0,0,1,0,Light_Load
3.2,6.01,0.0,0.0,47.0,100.0,14400,1,0,0,0,0,0,0,1,0,Light_Load
3.1,5.94,0.0,0.0,46.27,100.0,15300,1,0,0,0,0,0,0,1,0,Light_Load
3.02,5.83,0.0,0.0,46.0,100.0,16200,1,0,0,0,0,0,0,1,0,Light_Load
3.1,5.9,0.0,0.0,46.51,100.0,17100,1,0,0,0,0,0,0,1,0,Light_Load
3.1,5.98,0.0,0.0,46.02,100.0,18000,1,0,0,0,0,0,0,1,0,Light_Load
3.1,5.69,0.0,0.0,47.84,100.0,18900,1,0,0,0,0,0,0,1,0,Light_Load
3.38,5.83,0.0,0.0,50.16,100.0,19800,1,0,0,0,0,0,0,1,0,Light_Load
3.64,5.9,0.0,0.0,52.51,100.0,20700,1,0,0,0,0,0,0,1,0,Light_Load
4.68,7.96,0.0,0.0,50.68,100.0,21600,1,0,0,0,0,0,0,1,0,Light_Load
4.32,7.7,0.0,0.0,48.93,100.0,22500,1,0,0,0,0,0,0,1,0,Light_Load
2.99,5.65,0.0,0.0,46.77,100.0,23400,1,0,0,0,0,0,0,1,0,Light_Load
3.06,5.65,0.0,0.0,47.62,100.0,24300,1,0,0,0,0,0,0,1,0,Light_Load
2.95,5.58,0.0,0.0,46.74,100.0,25200,1,0,0,0,0,0,0,1,0,Light_Load
3.02,5.72,0.0,0.0,46.69,100.0,26100,1,0,0,0,0,0,0,1,0,Light_Load
3.17,5.62,0.0,0.0,49.13,100.0,27000,1,0,0,0,0,0,0,1,0,Light_Load
4.0,6.98,0.0,0.0,49.72,100.0,27900,1,0,0,0,0,0,0,1,0,Light_Load
4.68,6.84,0.0,0.0,56.47,100.0,28800,1,0,0,0,0,0,0,1,0,Light_Load
37.33,29.02,0.0,0.02,78.95,100.0,29700,1,0,0,0,0,0,0,1,0,Light_Load
81.86,65.52,0.0,0.04,78.07,100.0,30600,1,0,0,0,0,0,0,1,0,Light_Load
86.98,66.53,0.0,0.04,79.43,100.0,31500,1,0,0,0,0,0,0,1,0,Light_Load
68.76,42.16,0.0,0.03,85.25,100.0,32400,1,0,0,0,0,0,0,1,0,Light_Load
66.85,40.64,0.0,0.03,85.45,100.0,33300,1,0,0,0,0,0,0,1,0,Medium_Load
66.67,37.62,0.0,0.03,87.09,100.0,34200,1,0,0,0,0,0,0,1,0,Medium_Load
56.48,32.76,0.0,0.03,86.5,100.0,35100,1,0,0,0,0,0,0,1,0,Medium_Load
46.62,23.72,0.0,0.02,89.13,100.0,36000,1,0,0,0,0,0,0,1,0,Medium_Load
52.24,25.74,0.0,0.02,89.7,100.0,36900,1,0,0,0,0,0,0,1,0,Maximum_Load
47.02,25.34,0.0,0.02,88.03,100.0,37800,1,0,0,0,0,0,0,1,0,Maximum_Load
44.32,22.5,0.0,0.02,89.17,100.0,38700,1,0,0,0,0,0,0,1,0,Maximum_Load
48.17,25.31,0.0,0.02,88.52,100.0,39600,1,0,0,0,0,0,0,1,0,Maximum_Load
54.0,33.16,0.0,0.02,85.22,100.0,40500,1,0,0,0,0,0,0,1,0,Maximum_Load
62.32,39.6,0.0,0.03,84.4,100.0,41400,1,0,0,0,0,0,0,1,0,Maximum_Load
69.05,37.3,0.0,0.03,87.98,100.0,42300,1,0,0,0,0,0,0,1,0,Maximum_Load
91.3,56.38,0.0,0.04,85.08,100.0,43200,1,0,0,0,0,0,0,1,0,Maximum_Load
12.85,3.6,8.32,0.01,96.29,83.94,44100,1,0,0,0,0,0,0,1,0,Medium_Load
4.82,0.0,15.23,0.0,100.0,30.17,45000,1,0,0,0,0,0,0,1,0,Medium_Load
4.64,0.0,12.38,0.0,100.0,35.1,45900,1,0,0,0,0,0,0,1,0,Medium_Load
4.25,0.0,10.37,0.0,100.0,37.92,46800,1,0,0,0,0,0,0,1,0,Medium_Load
48.35,26.32,2.74,0.02,87.83,99.84,47700,1,0,0,0,0,0,0,1,0,Maximum_Load
89.89,57.2,0.0,0.04,84.37,100.0,48600,1,0,0,0,0,0,0,1,0,Maximum_Load
96.41,62.96,0.0,0.04,83.73,100.0,49500,1,0,0,0,0,0,0,1,0,Maximum_Load
55.76,32.65,0.0,0.03,86.29,100.0,50400,1,0,0,0,0,0,0,1,0,Maximum_Load
64.37,35.82,0.0,0.03,87.38,100.0,51300,1,0,0,0,0,0,0,1,0,Maximum_Load
118.48,67.07,0.0,0.05,87.02,100.0,52200,1,0,0,0,0,0,0,1,0,Maximum_Load
110.23,56.52,0.0,0.05,88.98,100.0,53100,1,0,0,0,0,0,0,1,0,Maximum_Load
55.44,36.5,0.0,0.03,83.52,100.0,54000,1,0,0,0,0,0,0,1,0,Maximum_Load
78.48,50.9,0.0,0.04,83.9,100.0,54900,1,0,0,0,0,0,0,1,0,Maximum_Load
84.1,56.95,0.0,0.04,82.8,100.0,55800,1,0,0,0,0,0,0,1,0,Maximum_Load
53.5,35.21,0.0,0.02,83.53,100.0,56700,1,0,0,0,0,0,0,1,0,Maximum_Load
74.52,52.06,0.0,0.03,81.98,100.0,57600,1,0,0,0,0,0,0,1,0,Maximum_Load
58.64,39.78,0.0,0.03,82.76,100.0,58500,1,0,0,0,0,0,0,1,0,Maximum_Load
46.8,26.42,0.0,0.02,87.08,100.0,59400,1,0,0,0,0,0,0,1,0,Maximum_Load
44.57,23.33,0.0,0.02,88.6,100.0,60300,1,0,0,0,0,0,0,1,0,Maximum_Load
66.74,38.41,0.0,0.03,86.67,100.0,61200,1,0,0,0,0,0,0,1,0,Maximum_Load
55.37,35.14,0.0,0.03,84.43,100.0,62100,1,0,0,0,0,0,0,1,0,Medium_Load
51.44,29.52,0.0,0.02,86.73,100.0,63000,1,0,0,0,0,0,0,1,0,Medium_Load
31.0,1.19,1.08,0.01,99.93,99.94,63900,1,0,0,0,0,0,0,1,0,Medium_Load
31.1,6.59,0.4,0.01,97.83,99.99,64800,1,0,0,0,0,0,0,1,0,Medium_Load
74.05,50.69,0.0,0.03,82.52,100.0,65700,1,0,0,0,0,0,0,1,0,Medium_Load
