Age,No_of_orders_placed,is_premium_member,Women’s_Clothing,Men’s_Clothing,Kid’s_Clothing,Home_&_Living,Beauty,Electronics,Gender_Female,Gender_Male,Gender_Not_Specified,Preferred_Theme
31.0,9.0,1,0.773312626,4.248948807,4.64142855,3.815704566,0.627669151,8.317964332,0,1,0,Old_UI
18.0,4.0,0,1.050791832,0.417924333,5.405497092,4.278334465,0.511873628,9.047132774,0,1,0,New_UI
31.0,10.0,0,0.965566622,8.479176845,-0.112726836,0.668789286,1.984199053,8.537144913,0,1,0,New_UI
22.0,9.0,1,-33.0,2.693411638,5.355562166,6.769303588,7.554248235,3.144247493,1,0,0,Old_UI
29.0,5.0,1,6.77232256,1.543151772,4.214969149,6.560710213,7.381471631,2.232383374,1,0,0,Old_UI
29.0,10.0,0,1.304322202,8.293985492,3.895545487,4.032043651,0.589267941,9.341530639,0,1,0,New_UI
21.0,10.0,0,2.475846932,1.305084638,6.292810383,6.743486295,0.401978316,3.132596798,1,0,0,Old_UI
36.0,10.0,0,1.823935269,4.303021533,4.898434819,4.88097463,0.630953464,6.434034329,1,0,0,New_UI
32.0,10.0,0,7.535865056,4.065698289,5.845841544,6.767851521,7.675472456,1.681083085,1,0,0,New_UI
18.0,3.0,1,9.348990998,2.822501328,5.927346705,6.449589215,6.854845161,4.589479756,1,0,0,Old_UI
33.0,14.0,1,5.421284692,2.625709367,5.403866462,5.90441755,8.470358863,2.666242649,1,0,0,Old_UI
21.0,5.0,1,7.262582661,2.070802672,1.021885956,,7.689387464,4.408977398,1,0,0,Old_UI
34.0,14.0,0,9.1135133,1.845577022,6.585152793,4.36245816,7.494390728,2.613250078,1,0,0,Old_UI
32.0,10.0,1,0.449780009,2.007532709,5.344902906,3.664122471,0.701309946,4.379902152,0,0,1,Old_UI
15.0,6.0,0,0.947648212,5.635716805,4.350394061,5.558697088,2.154902898,8.410891618,0,1,0,New_UI
31.0,11.0,1,-66.0,3.188183379,6.589418205,6.273395967,7.112104507,1.962213654,1,0,0,Old_UI
35.0,3.0,1,4.20637686,6.319008249,,1.016829061,-4.076089635,3.289240234,1,0,0,Old_UI
36.0,4.0,0,2.919765979,9.295285773,0.398832684,4.361089575,2.371713527,5.351751309,0,1,0,Old_UI
29.0,3.0,0,1.284301165,9.231544559,4.136095757,2.765123474,0.909463679,8.41447324,0,1,0,New_UI
,6.0,1,-77.0,6.181095937,,2.034739164,3.891657592,7.05603272,0,1,0,Old_UI
34.0,1.0,1,2.246908638,0.720216842,5.359982302,3.476938215,4.021287306,8.181513298,1,0,0,Old_UI
33.0,6.0,0,2.292212592,8.577422465,-0.028820487,2.987426031,0.697002151,8.872928209,0,1,0,New_UI
23.0,7.0,0,2.936271743,8.765735489,4.602772625,2.539837307,0.423202687,8.820015445,0,1,0,Old_UI
34.0,10.0,0,0.222752506,8.597352769,0.057097191,2.69702924,1.689552323,8.456043507,0,1,0,New_UI
29.0,10.0,0,1.326652778,1.519219562,4.621973969,3.034355649,-0.074770471,8.977759488,0,1,0,New_UI
23.0,3.0,0,0.838193848,5.175860452,1.004224953,3.275405204,0.760612038,9.605204823,0,1,0,New_UI
27.0,8.0,0,1.141563781,8.805508099,4.365083989,2.831496764,0.737590069,8.086983522,0,1,0,Old_UI
,10.0,0,1.708779437,3.927715055,5.188236788,2.296704383,11.00229718,8.444412332,0,1,0,Old_UI
30.0,10.0,0,2.77985699,8.897250784,0.022604746,3.024798495,0.859569875,9.92183574,0,1,0,Old_UI
,6.0,1,-55.0,1.891857734,5.429002068,2.3314311,-11.31000743,0.807227828,0,1,0,New_UI
32.0,7.0,0,0.807842048,9.494228113,0.298716949,3.421008374,3.115586057,8.361187231,0,1,0,Old_UI
35.0,7.0,0,8.393169276,2.189124706,,6.967002684,7.424510793,3.586334455,1,0,0,Old_UI
33.0,10.0,1,7.789417763,3.98087898,5.130437967,6.070770097,7.719609259,2.006952144,1,0,0,Old_UI
38.0,5.0,1,3.345322536,1.799930727,3.945406542,,0.890331834,6.346723395,0,1,0,Old_UI
25.0,11.0,1,2.170713588,1.69906092,6.467850117,4.874987336,8.02067667,4.152579646,1,0,0,Old_UI
18.0,3.0,0,0.863090362,2.90640743,4.471629189,3.170409527,0.842388255,9.582353026,0,1,0,New_UI
32.0,10.0,0,2.002442298,6.629703978,4.784058117,3.069623436,2.129294388,4.256620508,1,0,0,New_UI
30.0,10.0,0,0.962029411,9.147187291,2.548070051,2.557792018,0.829990299,7.298775309,0,1,0,Old_UI
19.0,7.0,0,7.459745322,2.518781154,5.614354445,6.754782328,8.570661578,4.515830725,1,0,0,Old_UI
23.0,9.0,0,0.627309965,6.521303728,4.547814916,1.968450781,2.063408009,7.964130039,0,1,0,Old_UI
27.0,10.0,1,5.702405752,0.905298541,5.463945456,,1.952859379,4.466869267,1,0,0,New_UI
30.0,3.0,0,2.278192281,0.048421283,3.114672586,4.369453025,0.631720562,9.570364792,0,1,0,New_UI
29.0,10.0,0,1.066809066,8.076340264,4.347346212,4.185652085,0.603957766,8.516162639,0,1,0,New_UI
31.0,14.0,1,5.023407356,2.916381248,5.879425275,6.146799155,1.057806701,-55.0,0,0,1,Old_UI
27.0,3.0,1,0.780702083,8.742582871,0.200202307,4.390627773,2.942133519,8.33875905,0,1,0,New_UI
31.0,10.0,0,-55.0,8.661795943,-0.030104096,3.956927978,0.151609805,8.116734457,0,1,0,New_UI
21.0,10.0,0,0.892192927,8.707328688,0.287699666,3.956593315,1.144767834,8.776221564,0,1,0,New_UI
26.0,8.0,0,6.692081107,4.569069158,5.313029299,6.435727791,9.420778465,1.988032193,1,0,0,Old_UI
26.0,3.0,0,3.766577733,8.756090607,4.137231603,4.208139831,1.101926983,8.659378676,0,1,0,New_UI
22.0,7.0,0,3.80954587,6.909998038,0.299203296,1.887345773,1.127786355,8.576430745,0,1,0,New_UI
27.0,8.0,0,1.239490731,8.727946342,0.557577128,2.464797795,0.325812799,6.751286649,0,1,0,New_UI
23.0,3.0,0,0.593255479,7.163919049,1.123153569,3.824675079,1.972297597,7.743088526,0,1,0,New_UI
34.0,7.0,0,1.026706505,2.347508766,6.021156161,6.824082094,7.385669359,1.995045307,1,0,0,Old_UI
27.0,7.0,0,0.862152569,9.561168354,6.557176182,3.557712574,1.918027546,8.232723914,0,1,0,New_UI
15.0,11.0,1,5.438185749,1.862517965,7.50941314,8.856048456,16.90017747,4.107358674,1,0,0,Old_UI
,1.0,1,1.874299036,3.087392333,9.016825075,5.920963531,2.136835029,3.071844686,1,0,0,Old_UI
29.0,4.0,0,7.789278491,3.763229997,4.083634287,7.484499382,8.69534013,1.90729198,1,0,0,New_UI
34.0,14.0,0,3.846272719,2.169532519,4.387467528,1.774293371,0.484519698,1.953579721,1,0,0,Old_UI
36.0,11.0,1,0.348800082,4.048242619,0.621005291,2.05746774,1.055724987,3.189222798,0,0,1,New_UI
16.0,7.0,1,0.947329578,1.708569442,4.420526851,5.120332186,2.137312102,7.721968543,1,0,0,Old_UI
27.0,14.0,0,6.929349385,2.780973423,7.2489565,5.666878374,8.730094891,1.23775344,1,0,0,Old_UI
34.0,10.0,0,1.026811877,3.979558869,0.091324152,3.638439245,3.137324003,9.076333714,0,1,0,New_UI
30.0,10.0,0,0.891664931,9.299483157,4.718086935,3.790609292,2.928042091,8.968919099,0,1,0,Old_UI
30.0,7.0,0,2.646653597,8.568929543,0.288605876,3.936903505,1.078322678,9.585737014,0,1,0,New_UI
17.0,3.0,0,0.454052909,8.546910794,0.311704268,3.600166481,2.387266778,8.119010883,0,1,0,New_UI
18.0,,0,1.534368894,8.957710099,0.126215408,3.321422323,0.862358476,9.859544105,0,1,0,New_UI
20.0,1.0,0,7.486866315,2.191284372,3.331917543,6.479345248,1.912351473,5.654686349,1,0,0,New_UI
30.0,6.0,0,-77.0,1.21635187,,3.926553708,3.187341147,9.999038006,0,1,0,Old_UI
33.0,3.0,0,3.022637065,6.468681998,-0.003557557,3.046459229,2.402172733,3.552032305,0,1,0,New_UI
24.0,4.0,0,2.156434265,8.502963011,0.370756844,4.129339501,0.212560111,7.902956916,0,1,0,New_UI
23.0,12.0,1,5.018592323,0.404592292,5.551071556,4.85399885,2.676123246,3.272724265,0,0,1,Old_UI
32.0,8.0,0,0.303142314,5.491621041,0.919528359,4.208337615,1.308661986,8.848935894,1,0,0,New_UI
45.0,12.0,1,4.294131659,0.355462041,8.760907079,6.375457271,16.90044348,4.184001274,1,0,0,Old_UI
35.0,4.0,0,0.9729628,3.447434347,5.750280128,3.465411237,2.660182218,5.161807951,0,1,0,New_UI
,12.0,0,0.454390934,3.374177184,5.628751383,4.487010226,1.17470159,2.823878361,0,1,0,Old_UI
44.0,3.0,0,3.681842176,7.471887853,5.267565732,4.833204767,0.582841674,7.626201938,0,1,0,New_UI
44.0,5.0,0,4.687638258,3.558899383,,7.553080613,7.285261481,2.486550957,1,0,0,New_UI
27.0,7.0,0,2.419433248,6.7942322,0.65307869,4.421643561,0.995488527,7.429218739,0,1,0,New_UI
23.0,14.0,0,2.380882119,1.30029383,0.651340701,3.120367262,7.33584788,7.550062889,0,1,0,New_UI
32.0,8.0,0,2.591161587,3.233431734,3.748243747,7.110616344,0.831437366,8.187019904,0,0,1,Old_UI
30.0,9.0,0,0.216021347,8.488409741,3.876940815,3.015678617,0.604063413,8.756261725,0,1,0,New_UI
20.0,10.0,0,4.042557738,9.105232584,4.823558846,4.535369773,2.056130581,8.551967029,0,1,0,New_UI
34.0,,0,-55.0,7.582146925,7.234303396,2.845418914,1.156583903,2.382133889,0,1,0,Old_UI
16.0,14.0,1,2.026184112,3.56772611,5.423542083,4.190395972,9.578898408,5.240799119,1,0,0,Old_UI
30.0,15.0,0,1.143192277,1.506798954,,2.031035629,7.900710474,6.674721967,0,0,1,Old_UI
33.0,4.0,0,4.512053378,3.122080397,8.893207026,3.572052071,0.439942687,8.836036115,0,0,1,New_UI
34.0,10.0,0,6.844815978,1.662770465,8.754547582,5.618589417,8.380043411,3.127698202,1,0,0,Old_UI
25.0,10.0,1,3.084029095,7.83053956,4.009661153,3.123479621,0.963423558,8.557104955,0,1,0,Old_UI
42.0,10.0,0,2.511829441,4.397578532,0.566667693,4.417132892,-8.922717512,-88.0,0,1,0,Old_UI
34.0,8.0,0,7.137855786,0.693121246,6.646595857,6.749847642,1.114238261,3.518243268,1,0,0,Old_UI
45.0,7.0,0,4.487395676,2.069569596,8.916511122,6.180455179,8.030072627,2.308031179,1,0,0,Old_UI
31.0,9.0,1,-99.0,3.210853541,5.185646209,,1.839501301,2.485709135,1,0,0,Old_UI
,6.0,1,7.634490662,2.686484323,0.616574061,2.92834,7.864172825,5.742672855,0,1,0,Old_UI
26.0,14.0,1,7.259166999,1.045169985,6.539038794,6.635592863,8.003246084,3.425106692,1,0,0,Old_UI
15.0,3.0,0,7.004606321,3.081293729,4.768514126,6.568066944,3.064542045,1.79576276,0,0,1,Old_UI
28.0,13.0,1,4.729749668,6.529727296,,6.574525449,9.046950092,0.988636811,1,0,0,Old_UI
30.0,15.0,1,1.725634118,1.679953163,-0.131991135,4.259564843,1.103786189,8.583204879,0,0,1,Old_UI
31.0,9.0,0,7.173444616,0.139109555,6.263023828,7.468390995,7.198357361,4.066243802,1,0,0,New_UI
22.0,3.0,0,4.215887772,1.096592391,0.339739984,2.937857584,4.15258279,8.169872593,0,1,0,New_UI
29.0,10.0,0,9.32589504,2.798990195,6.12074001,6.925744214,7.460533696,3.605176486,1,0,0,Old_UI
15.0,10.0,1,4.470624876,2.967265552,0.469723466,3.124433975,12.27581986,9.043191027,0,0,1,New_UI
26.0,10.0,0,0.847189139,8.693638396,1.212329313,2.836331912,0.976353377,7.71749321,0,1,0,New_UI
31.0,10.0,0,0.312667791,9.024954168,,2.637002127,0.562743862,9.558790847,0,1,0,New_UI
20.0,3.0,0,1.373646263,4.889613335,5.492527284,1.950879273,8.188005281,0.469313349,0,0,1,New_UI
32.0,8.0,0,7.230232483,1.683446568,4.499254896,4.583618764,1.758594609,1.053926803,1,0,0,New_UI
32.0,3.0,0,1.970759465,4.863050625,4.023047204,7.676197626,8.729130413,4.265569942,1,0,0,Old_UI
18.0,7.0,0,7.535161389,0.612015831,9.221479751,5.391918921,7.775499154,2.969435215,1,0,0,Old_UI
24.0,14.0,1,8.299761378,2.089523484,8.594091636,5.500474675,7.648263307,4.195555562,1,0,0,Old_UI
32.0,11.0,1,1.950697528,0.892164949,4.694905915,4.45141031,0.97932433,4.353853869,0,0,1,Old_UI
34.0,12.0,1,5.403900258,1.949543776,4.834010452,6.809012108,7.871626863,4.081526035,1,0,0,Old_UI
32.0,10.0,0,-11.0,9.580265339,6.059108226,4.565335581,-10.10029773,8.482647298,0,1,0,New_UI
32.0,10.0,1,1.785602052,2.051211996,4.525094386,2.873263115,0.946963431,9.735762616,1,0,0,Old_UI
23.0,12.0,0,1.052209891,8.856515327,5.343681227,8.143070155,5.216627938,5.722387711,0,0,1,New_UI
20.0,6.0,0,7.527685563,5.109750099,5.461660728,6.619561294,-1.190967662,3.298339878,1,0,0,Old_UI
21.0,,0,2.455835997,4.447829347,6.965306542,4.520645911,3.087013337,3.857396011,1,0,0,New_UI
23.0,7.0,0,0.945044673,8.830169213,3.424924838,2.753186022,0.258664933,9.291043231,0,1,0,New_UI
32.0,7.0,0,6.724630504,4.497172198,5.095818726,5.921862179,8.123594547,4.795598455,1,0,0,New_UI
35.0,3.0,0,1.289132043,4.436718615,1.023246237,1.75096928,1.063593151,0.605843783,1,0,0,New_UI
34.0,10.0,0,4.050081253,8.995631959,,3.945936723,1.089807484,8.848568909,0,1,0,New_UI
33.0,3.0,0,1.354735223,6.374254706,0.064537858,0.957034217,1.128282459,6.045449853,0,0,1,New_UI
32.0,7.0,0,7.772145393,1.457381035,4.92817654,7.014913414,8.296815004,1.667440884,1,0,0,Old_UI
15.0,4.0,1,7.796581248,1.711039252,5.667647017,6.493957427,0.091380883,1.86635998,1,0,0,Old_UI
40.0,3.0,0,1.301594758,2.862669602,4.468430182,5.067196363,1.879529622,5.163950306,1,0,0,New_UI
,11.0,1,6.025762452,2.408788523,6.357039211,6.977011699,6.669645997,5.787519373,1,0,0,Old_UI
22.0,3.0,0,3.855748598,3.524634987,8.916267538,1.829141361,4.680963981,3.134212624,1,0,0,New_UI
20.0,7.0,0,7.718263792,2.881275963,8.295967344,7.294827611,8.414688892,-55.0,1,0,0,Old_UI
22.0,8.0,1,0.497968715,7.320587318,3.312857555,8.220654386,2.874377656,9.001344934,0,0,1,New_UI
,15.0,0,1.385193152,5.394354722,,2.962980352,4.456932992,7.878281963,0,0,1,New_UI
21.0,11.0,0,9.288838395,0.980663305,9.308318443,6.394022576,7.115064456,4.998489108,1,0,0,Old_UI
27.0,7.0,0,2.025851676,8.652083809,0.672727676,4.092957551,1.268824065,7.596210358,0,1,0,New_UI
33.0,10.0,0,0.882270955,8.761574606,5.241840924,0.803142472,0.664871735,8.901469204,0,1,0,New_UI
28.0,5.0,1,0.95116441,7.283330205,0.164294366,,2.347912749,7.661500492,0,1,0,New_UI
25.0,10.0,0,7.487339639,2.624763589,5.209107542,8.556088268,9.078393873,4.563620278,1,0,0,Old_UI
31.0,5.0,0,0.506368706,9.196208801,,,0.728676725,8.590584154,0,1,0,New_UI
32.0,7.0,0,8.625076982,0.521142327,4.458353795,8.0750054,7.929417311,2.590103529,1,0,0,New_UI
19.0,10.0,0,6.963718122,1.063118121,8.598643221,6.42455871,9.301717092,0.758725893,1,0,0,Old_UI
34.0,9.0,1,2.654112286,1.440853864,4.654308295,8.327193289,7.370818652,8.254353308,0,0,1,Old_UI
30.0,10.0,1,4.89440796,2.702007172,6.715637435,2.690044201,0.850781018,3.476340485,1,0,0,New_UI
23.0,3.0,0,8.091553696,2.615317357,5.198251851,6.269497159,-3.287206508,3.302942409,1,0,0,Old_UI
46.0,5.0,0,4.057217259,6.248729275,5.481504355,3.06241716,0.693109468,5.287862522,0,0,1,New_UI
36.0,3.0,0,7.488627408,2.883538186,6.331115261,6.579968664,9.041124193,2.60803531,1,0,0,Old_UI
33.0,10.0,0,1.350956097,8.742614311,4.762217267,2.816076013,2.9025577,9.641948392,0,1,0,Old_UI
33.0,,0,7.454983891,2.17662521,6.023307786,1.648197852,7.211543296,7.460000385,0,0,1,New_UI
29.0,7.0,1,-0.16083295,8.888992253,4.297751127,2.753685599,1.137129218,8.566144761,0,1,0,New_UI
30.0,10.0,1,5.351054102,2.215629694,4.108013676,3.857582421,9.085259487,3.838558572,1,0,0,Old_UI
23.0,10.0,1,6.230519768,0.324432037,5.715630285,7.073947195,5.228752282,3.533466509,1,0,0,Old_UI
32.0,3.0,1,0.664251075,6.348584868,3.866321939,3.947789155,0.749798674,6.381912043,0,1,0,New_UI
32.0,10.0,0,2.47868774,1.884817645,4.384481751,7.151642311,-3.202228439,3.687436646,1,0,0,New_UI
30.0,11.0,1,7.489037741,2.933758547,5.253105472,,6.410815242,4.191406232,1,0,0,Old_UI
33.0,7.0,0,7.032227541,4.790479584,7.132717206,5.396221392,7.829909904,4.151240788,1,0,0,Old_UI
19.0,15.0,1,5.051989139,3.799627038,1.304579534,0.634780871,4.770690764,3.408122228,0,0,1,Old_UI
22.0,12.0,0,4.070700652,3.349685269,1.621583493,0.132493617,-0.010796379,7.205624109,0,1,0,New_UI
36.0,7.0,0,7.643531806,2.646541259,8.930536806,5.909277574,6.036520492,4.402629598,1,0,0,Old_UI
17.0,1.0,1,6.686523786,5.998359238,8.804458853,3.221233014,2.430272233,1.404564944,0,1,0,Old_UI
,3.0,0,0.858340046,4.774017215,8.043206615,4.098591249,2.169877288,2.287824356,0,1,0,Old_UI
31.0,12.0,1,6.830378249,1.874598504,5.489735821,6.18009426,4.12253138,0.616884996,1,0,0,Old_UI
19.0,3.0,0,0.561334214,1.932578797,4.966994937,4.077281236,0.923465224,2.989697366,1,0,0,New_UI
36.0,3.0,0,3.427398397,2.611555666,3.385146341,2.843589157,1.453187282,7.459771756,0,1,0,Old_UI
,10.0,0,1.240671699,9.234928866,0.216295639,4.073690588,2.015942739,8.629899495,0,1,0,New_UI
28.0,10.0,1,8.094664835,0.427977274,5.418502848,6.387005356,8.23457425,2.614761747,1,0,0,Old_UI
29.0,10.0,1,8.732953264,3.027635978,6.630975942,7.576128505,8.170356401,2.384586488,1,0,0,Old_UI
15.0,11.0,1,7.298491892,1.427225741,9.527407619,6.432999392,7.255431172,4.233899276,1,0,0,Old_UI
19.0,9.0,0,7.838587408,3.199978702,6.525162411,6.645861316,8.572745067,3.93085999,1,0,0,New_UI
33.0,4.0,1,7.052179705,2.170367608,,6.227373871,5.59869302,4.524481225,0,0,1,Old_UI
23.0,4.0,0,-55.0,6.993202012,4.30460848,2.798465038,0.459207501,8.515425391,0,1,0,New_UI
30.0,7.0,0,6.053231952,2.655435604,7.546391751,6.398160775,8.837165162,0.799995855,1,0,0,Old_UI
39.0,,1,6.535590551,9.350689535,6.68598158,7.273889018,8.529019207,4.539124088,0,1,0,Old_UI
33.0,6.0,0,7.445317194,0.814227453,9.502000041,6.564188858,6.89757441,3.369423347,1,0,0,New_UI
31.0,,0,0.91431136,8.796967731,2.841970165,3.415513157,0.626235743,7.852563716,0,1,0,Old_UI
23.0,14.0,1,5.005244631,2.865233099,4.81501365,4.446344284,4.670961379,4.706266253,1,0,0,Old_UI
44.0,12.0,1,4.069683788,1.97702464,5.988062335,4.095336017,0.361328736,5.837420971,0,0,1,Old_UI
21.0,4.0,0,6.526217831,3.099163167,8.688879646,,8.966100357,2.493206651,1,0,0,New_UI
20.0,7.0,0,7.760055679,3.665794575,5.890611466,6.804232311,7.474243878,2.197747656,1,0,0,New_UI
23.0,10.0,0,7.521504736,1.194435596,8.674844554,,8.10185508,1.660422943,1,0,0,New_UI
31.0,10.0,1,1.190032085,8.409496353,-0.52990161,3.315303848,1.332476839,9.117881206,0,1,0,Old_UI
27.0,10.0,0,5.201997383,2.387924917,3.218602017,2.790819618,-3.892941636,4.005469817,1,0,0,New_UI
,3.0,1,3.13951322,1.007702724,4.678954154,2.004807203,8.892729775,2.340945068,0,1,0,Old_UI
34.0,10.0,0,0.726779823,9.305403268,0.106921691,3.05230266,1.139342902,8.709826039,0,1,0,Old_UI
30.0,10.0,0,2.544911149,8.901441089,0.602744678,3.729987844,0.557772264,8.961767934,0,1,0,New_UI
43.0,5.0,0,1.333322228,7.129999737,0.978693727,6.576418223,2.912524466,5.483409782,0,0,1,New_UI
24.0,14.0,1,5.396150154,1.852764098,3.328150847,4.403850906,0.772885389,-11.0,0,0,1,Old_UI
27.0,3.0,0,0.547406516,5.343115574,5.400958492,3.226876717,2.443437204,1.286475195,0,1,0,New_UI
32.0,3.0,1,3.059430232,9.36226961,-0.087568984,,0.97104758,7.554691933,0,1,0,Old_UI
33.0,10.0,1,7.248688559,2.014677495,9.072799125,6.183927144,7.818303472,4.105125613,1,0,0,Old_UI
18.0,15.0,1,0.755415362,5.043517279,0.033987823,2.903084198,3.168339625,5.45653074,0,0,1,New_UI
,14.0,1,7.191584155,0.570412345,8.255669316,6.217692036,7.96841516,3.134564677,1,0,0,Old_UI
32.0,7.0,0,7.872646736,1.584041576,7.244655584,7.168215424,7.929863755,4.869504605,1,0,0,Old_UI
22.0,7.0,0,7.064633033,0.660236874,0.816931322,7.186274084,7.795222787,-88.0,1,0,0,Old_UI
36.0,10.0,0,0.623773808,9.290948203,2.080259222,4.646684139,1.259242901,6.098781893,0,1,0,New_UI
32.0,12.0,0,3.792077229,2.750861897,4.539446588,4.486243416,0.945714099,2.796439248,0,0,1,New_UI
26.0,10.0,0,1.094696738,9.349826422,0.497196816,4.110356458,0.579958565,8.220596222,0,1,0,New_UI
24.0,14.0,1,0.989715318,8.780175641,4.06351565,3.880783499,0.532875304,5.097142561,0,1,0,Old_UI
35.0,3.0,0,2.266950069,9.170246107,0.925637444,4.029669868,2.040050797,8.227073705,0,1,0,Old_UI
20.0,7.0,0,0.886162254,8.720678854,2.151598167,3.233305336,1.357808006,8.719872059,0,1,0,New_UI
23.0,10.0,0,0.666359587,8.406400205,-0.247316574,1.834211807,0.596145579,8.475411327,0,1,0,New_UI
27.0,8.0,0,0.420336602,6.66185728,0.899468372,2.789712046,0.926547596,4.306843627,0,1,0,New_UI
23.0,7.0,0,1.328568316,1.895333321,,4.515129334,8.992582389,2.50964591,1,0,0,Old_UI
36.0,,0,9.002616679,7.084659486,5.30556586,6.200182863,8.617499345,3.044271995,0,0,1,Old_UI
30.0,12.0,0,1.892360827,1.965202717,4.136099107,3.13607556,9.593884513,1.89937148,0,0,1,New_UI
31.0,7.0,0,7.444432456,1.542441962,4.303223742,8.021162306,2.291268134,7.655122276,1,0,0,New_UI
34.0,5.0,0,7.741746907,3.317429251,5.078047219,7.104410461,7.106027166,3.328093449,1,0,0,Old_UI
35.0,7.0,1,8.34403351,0.673998034,3.065673782,6.354018607,3.734877598,4.285957998,1,0,0,Old_UI
30.0,4.0,0,1.196629495,9.057064961,3.866768629,3.675757729,1.302683727,-22.0,0,1,0,New_UI
30.0,10.0,0,0.824619982,8.753673939,5.283979957,2.915040379,1.958531272,8.755741738,0,1,0,Old_UI
32.0,7.0,1,7.91549679,1.135416854,3.093077795,6.78326966,7.715177752,9.277813344,0,0,1,Old_UI
46.0,14.0,0,2.286921892,0.99286369,2.882934494,6.369475033,8.06766945,3.398141941,1,0,0,Old_UI
21.0,7.0,0,6.684407721,1.533686046,8.622001153,7.275132067,7.966547596,0.858003624,1,0,0,Old_UI
34.0,10.0,0,-99.0,9.018630889,0.420348966,2.965964084,2.073259202,7.36967841,0,1,0,Old_UI
31.0,9.0,0,1.067877686,1.855198933,8.813155029,,16.70992475,5.299930163,1,0,0,New_UI
20.0,5.0,1,6.917820557,2.247670574,6.935952471,6.575050922,8.169445117,2.950244835,1,0,0,Old_UI
31.0,4.0,0,0.353428896,8.740251512,1.872281138,3.395247569,1.757283219,7.445694539,0,1,0,Old_UI
19.0,4.0,0,2.183984084,2.996801237,4.061430704,4.521350516,3.042738247,7.180411378,0,1,0,New_UI
23.0,7.0,0,-44.0,2.722361182,4.524212277,4.305528846,0.722282341,4.382626174,1,0,0,New_UI
22.0,4.0,0,0.632332118,8.251244882,0.192531332,3.907264202,0.470848029,9.056071426,0,1,0,New_UI
23.0,10.0,0,7.888029636,1.346971074,8.60240065,7.539654459,7.460606104,0.621760611,1,0,0,New_UI
22.0,11.0,0,4.436991117,2.095862556,6.967504686,,7.83911264,1.141203851,1,0,0,Old_UI
33.0,3.0,0,-44.0,2.258597695,8.635651997,5.622098345,8.251969144,2.949246887,1,0,0,Old_UI
24.0,8.0,0,1.791349649,9.351434149,5.179044873,2.812290715,4.030245803,2.401522242,0,0,1,Old_UI
19.0,10.0,0,0.625387246,8.892199165,6.025795781,5.285943147,1.957006131,7.304967454,0,1,0,New_UI
20.0,11.0,1,4.299398226,1.526325159,4.003940505,6.289324201,1.562188707,2.868695137,1,0,0,New_UI
31.0,10.0,0,2.175373042,4.563781162,4.268168147,4.664286781,1.173537058,9.298062397,0,1,0,New_UI
33.0,10.0,0,2.931131059,8.738397239,4.803213619,2.52048521,0.655339228,7.451250821,0,1,0,Old_UI
34.0,8.0,1,1.191804187,5.964084564,6.446657551,2.848021727,4.699607948,5.788263177,1,0,0,New_UI
30.0,8.0,0,4.005040259,2.899804989,0.778665262,2.752186933,1.933174816,7.601385929,0,1,0,New_UI
28.0,10.0,0,0.124106647,3.813619723,2.701939901,4.750456719,1.425500228,-11.0,0,1,0,New_UI
31.0,10.0,0,3.162613542,8.223131183,-0.214252759,3.204612057,0.349783466,9.619370506,0,1,0,New_UI
29.0,10.0,0,0.746661904,8.212865024,2.460100924,4.129750061,1.9327744,9.254591519,0,1,0,Old_UI
32.0,6.0,0,0.682422874,7.222592803,5.117602251,3.586108452,2.959537949,7.121932076,0,1,0,Old_UI
31.0,14.0,0,2.14486226,0.816751114,4.437387468,6.981699013,1.45175853,8.748144493,0,1,0,New_UI
27.0,3.0,0,0.701685098,9.126243841,3.917570952,2.688458238,0.989231439,8.877743336,0,1,0,Old_UI
29.0,5.0,0,4.819985422,5.302932325,6.621187592,8.139657033,8.529347375,6.812129134,1,0,0,New_UI
21.0,11.0,1,6.997396609,0.885209675,6.323588477,6.335142173,4.842755519,3.031904711,1,0,0,Old_UI
,7.0,0,7.786480659,2.541996335,6.687582863,6.899730101,0.530551939,4.759542807,1,0,0,New_UI
27.0,4.0,0,1.570373686,5.168643897,1.570023305,2.319447631,-2.425393089,2.015687886,1,0,0,New_UI
35.0,7.0,0,1.710799245,2.076881826,0.956951905,3.673072317,0.799314778,7.669401963,1,0,0,New_UI
