Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
0.03030303,0.083333333,0,0.000003858,0,0,0.000003858,0,3,0
0.03030303,0.083333333,0,0.002619599,0,0,0.002619599,0,3,0
0.033333333,0.142857143,0,0.080548611,0,0,0.020990741,0.842105263,5,0
0.010869565,0.083333333,0,0.759591049,0,0,0.759591049,0,3,0
0.25,0.083333333,0,0.087993827,0,0,0.087993827,0,3,0
0.06185567,0.428571429,0.5,0.001222222,0,0,0.000930556,0.75,5,0
0.085714286,0.214285714,0,0.39599537,0,0,0.00487037,1,5,0
0.038461538,0.071428571,0,0.796439815,0,0,0.796439815,0,5,0
0.007246377,0.058823529,0,6.6138E-06,0,0,6.6138E-06,0,7,0
0.466666667,0.137254902,0,0.697446759,0.647058824,0.825258573,0.34737963,0.5,5,0
0.0625,0.019607843,0,0.450319444,0.647058824,0.825258573,0.450319444,0,5,0
0.285714286,0.060606061,0,0.037425595,0.454545455,0.993592814,0.037425595,0,7,0
0.311111111,0.5,1,0.42308642,0.357142857,0,0.000173611,0.833333333,3,1
0.020833333,0.035714286,0,1.92901E-05,0.357142857,0,1.92901E-05,0,3,0
0.045454545,0.153846154,0,0.271940586,0,0,0.13066358,0.863636364,3,0
0.5,0.076923077,0,0.0015625,0,0,0.0015625,0,3,0
0.038461538,0.076923077,0,0.266859568,0,0,0.266859568,0,3,0
0.461538462,0.461538462,1,0.514837963,0,0,0.281743827,1,3,1
0.028571429,0.076923077,0,0.28336034,0,0,0.28336034,0,3,0
0.017241379,0.03030303,0,0.974560185,0.454545455,0.993592814,0.974560185,0,7,0
0.2,0.06122449,0,0.966574074,0.632653061,0.993592814,0.966522818,0,7,0
0.017241379,0.020408163,0,0.982261905,0.632653061,0.993592814,0.982261905,0,7,0
0.010416667,0.020408163,0,0.993916997,0.632653061,0.993592814,0.993916997,0,7,0
0.333333333,0.052631579,0,4.6296E-06,0.052631579,0.993528095,4.6296E-06,0,5,0
0.034482759,0.019607843,0,0.865694444,0.647058824,0.825258573,0.865694444,0,5,0
0.071428571,0.285714286,0,0.523962191,0,0,0.019131944,1,3,0
0.070175439,0.571428571,0.5,0.000339506,0,0,0.000135031,0.793103448,3,0
0.142857143,0.2,1,0.650988426,0.28,0,0.403780093,0.916666667,5,1
0.25,0.04,0,0.710993056,0.28,0,0.710993056,0,5,0
0.007246377,0.052631579,0,0.899722222,0.052631579,0.993528095,0.899722222,0,5,0
0.5,0.04,0,0.799238426,0.28,0,0.799238426,0,5,0
0.019230769,0.04,0,0.812326389,0.28,0,0.812326389,0,5,0
0.333333333,0.08,0,0.804342593,0.28,0,0.804282407,0,5,0
0.027777778,0.2,0,0.000150463,0,0,0.000150463,0.818181818,1,0
0.031746032,0.4,0,0.531967593,0,0,0.531967593,0.80952381,1,0
0.434782609,0.357142857,0.5,0.446967593,0.357142857,0,0.375763889,0.8,3,0
0.027777778,0.2,0,0.01556713,0,0,0.01556713,1,1,0
0.010309278,0.2,0,0.115798611,0,0,0.115798611,0.75,1,0
0.011627907,0.035714286,0,0.068082562,0.357142857,0,0.068082562,0,3,0
0.052173913,0.117647059,0.5,0.89343287,0.647058824,0.825258573,0.892810185,0.926829268,5,1
0.011764706,0.035714286,0,0.765979938,0.357142857,0,0.765979938,0,3,0
0.016949153,0.019607843,0,0.528474537,0.647058824,0.825258573,0.528474537,0,5,0
0.2,0.019607843,0,0.871694444,0.647058824,0.825258573,0.871694444,0,5,0
0.035087719,0.039215686,0,0.547810185,0.647058824,0.825258573,0.495502315,0,5,0
0,0.052631579,0,0.469613426,0.052631579,0,0.469613426,0,5,0
0.058823529,0.105263158,0,0.360576389,0.052631579,0,0.126590278,0.923076923,5,0
0.038461538,0.064516129,0,0.937013889,0.419354839,0.993592814,0.929849537,0,1,0
1,0.129032258,1,0.426481482,0.419354839,0.993592814,0.426261574,1,1,1
0.03030303,0.032258065,0,0.854756944,0.419354839,0.993592814,0.854756944,0,1,0
0.222222222,0.064516129,0,0.924305556,0.419354839,0.993592814,0.924247685,0,1,0
0.022727273,0.020833333,0,0.1391875,0.625,0.993592814,0.1391875,0,5,0
0.25,0.020833333,0,0.194041667,0.625,0.993592814,0.194041667,0,5,0
0.125,0.083333333,0,0.494388889,0.625,0.993592814,0.375824074,0,5,0
0.212121212,0.145833333,0,0.548078704,0.625,0.993592814,0.367789352,0.9,5,0
0.060606061,0.041666667,0,0.672115741,0.625,0.993592814,0.672090278,0,5,0
0.026086957,0.071428571,0,0.985277778,0.571428571,0.999935281,0.985277778,0,1,0
0.25,0.023809524,0,0.997939815,0.571428571,0.999935281,0.997939815,0,1,0
0.5,0.023809524,0,0.987083333,0.571428571,0.999935281,0.987083333,0,1,0
0.03125,0.023809524,0,0.988553241,0.571428571,0.999935281,0.988553241,0,1,0
0.032786885,0.117647059,0,0.965930886,0.470588235,0.993592814,0.294654431,0.976744186,7,0
0.104477612,0.205882353,1,0.961767527,0.470588235,0.993592814,0.961706349,0.806451613,7,1
0.705882353,0.352941176,1,0.578431713,0.470588235,0.993592814,0.572555556,0.6,10,0
0.017391304,0.058823529,0,0.626033565,0.470588235,0.993592814,0.626033565,0,10,0
0.011764706,0.029411765,0,0.977979167,0.470588235,0.993592814,0.977979167,0,10,0
0.009259259,0.083333333,0,0.440772156,0,0,0.440772156,0,7,0
0.006042296,0.166666667,0,0.31567295,0,0,0.315653109,0.848214286,7,0
0.017241379,0.083333333,0,0.659923942,0,0,0.659923942,0,7,0
0.142857143,0.222222222,0,0.001484788,0,0,0.000977183,0.555555556,7,0
0.444444444,0.444444444,0,0.052676918,0,0,0.052065146,0.75,7,0
0.5,0.333333333,0,0.219986773,0,0,0.004389881,0.5,7,0
0.3,0.315789474,1,0.755668982,0.052631579,0,0.541916667,0.666666667,5,1
0.018518519,0.04,0,0.998060185,0.28,0.993592814,0.998060185,0,5,0
0.043478261,0.142857143,0,0.796415895,0,0,0.796415895,1,3,0
0.033707865,0.214285714,0,0.009598765,0,0.993592814,0.002908951,0.84375,3,0
0.333333333,0.142857143,0,0.675640432,0,0.993592814,0.675640432,1,3,0
0.083333333,0.285714286,0,0.970949074,0,0,0.377037037,0.842105263,1,0
0.055555556,0.0625,0,2.70062E-05,0,0.993592814,2.70062E-05,0,3,0
0.068627451,0.4375,0.5,0.03316358,0,0.993592814,0.03316358,0.888888889,3,0
0.2,0.047619048,0,0.025752315,0.142857143,0,0.025752315,0,1,0
0.034482759,0.095238095,0,0.01630787,0.142857143,0,0.01630787,0,1,0
0.714285714,0.2,1,0.99575,0.28,0.993592814,0.995666667,1,5,1
0.013333333,0.142857143,0,0.894849537,0,0,0.894849537,0.891891892,1,0
0.04,0.142857143,0,0.047928241,0.142857143,0,0.047638889,0.891891892,1,0
0.012345679,0.055555556,0,0.295976852,0,0,0.295976852,0,5,0
0.090909091,0.222222222,0,0.223675595,0,0,0.223667328,0.928571429,7,0
0.01754386,0.111111111,0,0.53880291,0,0,0.53880291,0.866666667,7,0
0.058823529,0.111111111,0,0.696944444,0,0,0.696944444,1,7,0
0.066666667,0.111111111,0,0.871364087,0,0,0.871364087,0.833333333,7,0
0.222222222,0.173913043,0,0.16994213,0.217391304,0.993592814,0.169880401,0.916666667,3,0
0.333333333,0.043478261,0,0.577457562,0.217391304,0.993592814,0.577457562,0,3,0
0.022727273,0.043478261,0,0.963063272,0.217391304,0.993592814,0.963063272,0,3,0
0.2,0.347826087,1,0.962781636,0.217391304,0.993592814,0.962708333,1,3,1
0.225,0.428571429,1,0.116226852,0.142857143,0,0.024074074,0.909090909,1,1
0.571428571,0.19047619,0,0.71599537,0.142857143,0,0.184502315,0.666666667,1,0
0.02173913,0.095238095,0,0.407974537,0.142857143,0,0.407372685,0,1,0
0.5,0.0625,0,0.001392747,0,0.993592814,0.001392747,0,3,0
0.032608696,0.1875,0,0.021882716,0,0.993592814,0.001971451,0.903225806,3,0
0.178571429,0.217391304,0.5,0.970729167,0.217391304,0.993592814,0.970690586,0.9,3,0
0.058823529,0.034482759,0,0.580543982,0.379310345,0.993528095,0.580543982,0,1,0
0.010416667,0.04,0,0.938789352,0.28,0.993592814,0.938789352,0,5,0
0.541666667,0.254901961,1,0.983989198,0.647058824,0.993592814,0.937488426,1,3,1
0.266666667,0.363636364,1,0.000123457,0,0,0.000003858,0,3,0
0.037735849,0.181818182,0,0.324764661,0,0,0.324737654,0.857142857,3,0
0.016528926,0.181818182,0,0.840597994,0,0,0.840597994,0.818181818,3,0
0.027210884,0.16,0,0.022386574,0.28,0.993592814,0.002113426,0.8125,5,0
0.086956522,0.08,0,0.041634259,0.28,0.993592814,0.041634259,0,5,0
0.108108108,0.16,1,0.197844907,0.28,0.993592814,0.189509259,0.933333333,5,1
0,0.04,0,0.995351852,0.28,0.993592814,0.995351852,0,5,0
0,0.066666667,0,9.9206E-06,0,0,9.9206E-06,0,7,0
0.010204082,0.04,0,0.985076389,0.28,0.993592814,0.985076389,0,5,0
0.038461538,0.038461538,0,9.2593E-06,0.307692308,0,9.2593E-06,0,5,0
0.008196721,0.038461538,0,0.33537037,0.307692308,0,0.33537037,0,5,0
0.117647059,0.076923077,0,0.772178241,0.307692308,0,0.530729167,0,5,0
0.086206897,0.192307692,1,0.704449074,0.307692308,0,0.704400463,0.75,5,1
0.235294118,0.078431373,0,0.937260803,0.647058824,0.993592814,0.430655864,0,3,0
0.090909091,0.039215686,0,0.618757716,0.647058824,0.993592814,0.618387346,0,3,0
0.038461538,0.019607843,0,0.72652392,0.647058824,0.993592814,0.72652392,0,3,0
0.125,0.058823529,0,0.653966049,0.647058824,0.993592814,0.653858025,0,3,0
0.176470588,0.058823529,0,0.882052469,0.647058824,0.993592814,0.882021605,0,3,0
0.041666667,0.019607843,0,0.902523148,0.647058824,0.993592814,0.902523148,0,3,0
0.1,0.066666667,0,0.792225529,0,0,0.792225529,0,7,0
0.058823529,0.076923077,0,9.9206E-06,0,0,9.9206E-06,0,7,0
0.181818182,0.153846154,0,0.532688492,0,0,0.532688492,1,7,0
0.5,0.076923077,0,0.245133929,0,0,0.245133929,0,7,0
0.022222222,0.076923077,0,0.363794643,0,0,0.363794643,0,7,0
0.0625,0.125,0,3.47222E-05,0,0,3.47222E-05,0.857142857,1,0
0.068965517,0.25,0,0.159837963,0,0,0.002974537,1,1,0
0.285714286,0.25,0,0.100972222,0,0,0.100520833,0.833333333,1,0
0.055555556,0.153846154,0,0.482589286,0,0,0.482581019,1,7,0
0.307692308,0.266666667,1,8.48765E-05,0,0,8.48765E-05,0.833333333,3,1
0.03030303,0.125,0,0.219166667,0,0,0.219166667,0.9,1,0
0.055555556,0.125,0,0.771585648,0,0,0.771585648,0.571428571,1,0
0.166666667,0.125,0,0.444293982,0,0,0.444293982,1,1,0
0.142857143,0.125,0,0.000638889,0,0,0.000550926,0.555555556,5,0
0.142857143,0.083333333,0,0.39029321,0.25,0,0.39029321,0,3,0
0.014925373,0.1,0,0.036292438,0,0,0.036292438,0.806451613,3,0
0.2,0.1,0,0.088155864,0,0,0.088155864,1,3,0
0.051282051,0.166666667,0,0.298472222,0,0.999935281,0.289386574,1,1,0
1,0.125,0,0.00562037,0,0,0.005611111,1,5,0
0.008695652,0.090909091,0,1.6534E-06,0,0,1.6534E-06,0,7,0
0.045454545,0.032258065,0,0.783974868,0.419354839,0,0.783974868,0,7,0
0.052631579,0.032258065,0,0.948854167,0.419354839,0,0.948854167,0,7,0
0.083333333,0.290322581,0,0.97896164,0.419354839,0,0.940582011,0.821428571,7,0
0.113636364,0.161290323,1,0.97900463,0.419354839,0,0.97900463,0.863636364,7,1
0.010638298,0.027777778,0,2.31481E-05,0.5,0.935604548,2.31481E-05,0,1,0
0.035714286,0.027777778,0,0.011643519,0.5,0.935604548,0.011643519,0,1,0
0.045454545,0.032258065,0,0.001645172,0.419354839,0,0.001645172,0,7,0
0.008196721,0.076923077,0,0.708826058,0,0,0.708826058,0,7,0
0.04,0.076923077,0,0.849890873,0,0,0.849890873,0,7,0
0.3,0.2,0,0.202912809,0,0,0.202847222,0.333333333,3,0
0.020618557,0.133333333,0,0.720528549,0,0,0.381585648,0.75,3,0
0.02173913,0.2,0.5,0.609494599,0,0,0.609463735,0.865671642,3,0
0.01,0.125,0,1.15741E-05,0,0,1.15741E-05,0.666666667,5,0
0.028571429,0.125,0,0.014881944,0,0,0.014881944,0.76,5,0
0.017391304,0.25,0,0.985606482,0,0,0.820344907,0.926829268,5,0
0.272727273,0.083333333,0,0.105046296,0.5,0.935604548,0.082152778,0,1,0
0.0625,0.064516129,0,0.98287037,0.419354839,0,0.982853836,0,7,0
0.015384615,0.032258065,0,0.987053571,0.419354839,0,0.987053571,0,7,0
0.028571429,0.032258065,0,0.99823082,0.419354839,0,0.99823082,0,7,0
0.03125,0.032258065,0,0.988159722,0.419354839,0,0.988159722,0,7,0
0.010416667,0.032258065,0,0.9953125,0.419354839,0,0.9953125,0,7,0
0.09375,0.083333333,0,0.141886574,0.5,0.935604548,0.08150463,0,1,0
0.090909091,0.032258065,0,0.00078373,0.419354839,0,0.00078373,0,7,0
0.047619048,0.096774194,0,0.308573082,0.419354839,0,0.274834656,0,7,0
0.041666667,0.027777778,0,0.475416667,0.5,0.935604548,0.475416667,0,1,0
0.022727273,0.027777778,0,0.733831019,0.5,0.935604548,0.733831019,0,1,0
0.034482759,0.027777778,0,0.623761574,0.5,0.935604548,0.623761574,0,1,0
0.068965517,0.055555556,0,0.831666667,0.5,0.935604548,0.714756944,0,1,0
0.333333333,0.25,0,0.999824074,0,0,0.999796296,1,5,0
0.013333333,0.125,0,0.995990741,0,0,0.995990741,0.891891892,5,0
0.055555556,0.125,0,0.999900463,0,0,0.999900463,0.642857143,5,0
0.038461538,0.071428571,0,0.671180556,0,0.967705195,0.671180556,0,7,0
0,0.142857143,0,1.15741E-05,0,0,1.15741E-05,0,1,0
0.095238095,0.285714286,0,0.105914352,0,0,0.105740741,0.916666667,1,0
0.2,0.020408163,0,0.759230324,0.632653061,0.993592814,0.759230324,0,10,0
0.2,0.125,0,0.007272377,0,0.993592814,0.007272377,1,3,0
0.25,0.020408163,0,0.990819444,0.632653061,0.993592814,0.990819444,0,10,0
0.5,0.020408163,0,0.992686343,0.632653061,0.993592814,0.992686343,0,10,0
0.384615385,0.625,1,0.000223765,0,0.993592814,0.000185185,0.666666667,3,1
0.02,0.011764706,0,0.529388228,0.788235294,0.993592814,0.529388228,0,7,0
0.043478261,0.166666667,0,0.435747355,0,0,0.435747355,0.666666667,7,0
0.008196721,0.166666667,0,1.32275E-05,0,0,1.32275E-05,0.9,7,0
0.545454545,0.070588235,0,0.530568783,0.788235294,0.993592814,0.530557209,0,7,0
0.105263158,0.333333333,0,0.02771164,0,0,0.02771164,0.909090909,7,0
0.108108108,0.666666667,1,0.997746362,0,0,0.433796296,0.75,7,1
0.015384615,0.011764706,0,0.567876984,0.788235294,0.993592814,0.567876984,0,7,0
0.033333333,0.076923077,0,3.47222E-05,0,0,3.47222E-05,0,3,0
0.01754386,0.011764706,0,0.585628307,0.788235294,0.993592814,0.585628307,0,7,0
0.066666667,0.066666667,0,0.013786376,0,0,0.013786376,0,7,0
0.8,0.266666667,0,0.848859127,0,0,0.848859127,1,7,0
0.1,0.066666667,0,0.485,0,0,0.485,0,7,0
0.1,0.333333333,1,0.39702381,0,0,0.396992394,1,7,1
0.029850746,0.153846154,0,1.92901E-05,0,0,0.000007716,0.806451613,3,0
0.057142857,0.153846154,0,0.005559414,0,0,0.005559414,0.857142857,3,0
0.093023256,0.666666667,0.5,0.178275463,0,0,6.9444E-06,0.857142857,5,0
0.181818182,0.166666667,0,0.1906875,0,0,0.190680556,0.75,5,0
0,0.111111111,0,0.436615741,0,0.825258573,0.436615741,1,5,0
0.051724138,0.2,0,0.694191468,0,0.993592814,0.69385582,0.75,7,0
0.277777778,0.2,0,0.61255787,0.28,0,0.61255787,1,1,0
0.142857143,0.019607843,0,0.958238426,0.647058824,0.825258573,0.958238426,0,5,0
0.066666667,0.2,0,6.6138E-06,0,0.676404764,6.6138E-06,0.666666667,7,0
0.025,0.125,0,0.000138889,0,0,0.000138889,0.916666667,1,0
0.045454545,0.052631579,0,1.38889E-05,0.052631579,0.993528095,1.38889E-05,0,5,0
0.016393443,0.125,0,0.300543982,0,0,0.300543982,0.833333333,1,0
0.0625,0.052631579,0,0.000131944,0.052631579,0.993528095,0.000131944,0,5,0
0.066666667,0.052631579,0,0.00612963,0.052631579,0.993528095,0.00612963,0,5,0
0.666666667,0.25,0,0.081018519,0,0,0.080972222,0.5,1,0
0.017391304,0.105263158,0,0.475611111,0.052631579,0.993528095,0.470136574,0.87755102,5,0
0.08,0.25,0,0.480497685,0,0,0.456851852,0.555555556,1,0
0.111111111,0.125,0,0.7034375,0,0,0.7034375,0.833333333,1,0
0.142857143,0.125,0,0.975729167,0,0,0.975729167,0.8,1,0
0.25,0.142857143,0,0.020011574,0,0.993592814,0.020011574,0.5,1,0
0.5,0.105263158,0,0.417761574,0.052631579,0.993528095,0.417594907,1,5,0
0.230769231,0.157894737,0,0.864828704,0.052631579,0.993528095,0.470571759,1,5,0
0.5,0.125,0,0.11943287,0,0,0.11943287,1,1,0
0.012084592,0.5,0.5,0.002777778,0,0,0.002650463,0.848214286,1,1
0.006802721,0.026315789,0,0.918624339,0.526315789,0.993592814,0.918624339,0,7,0
0.090909091,0.076923077,0,0.907824074,0,0,0.907824074,0,3,0
0.083333333,0.076923077,0,0.943449074,0,0,0.943449074,0,3,0
0.142857143,0.25,0,0.353611111,0,0,0.341099537,1,1,0
0.0625,0.125,0,0.721481482,0,0,0.721481482,1,1,0
0.153846154,0.25,0,0.027266204,0,0,0.02725,0.666666667,5,0
0.090909091,0.125,0,0.069784722,0,0,0.069784722,0.833333333,5,0
0.015384615,0.125,0,0.392159722,0,0,0.392159722,0.923076923,5,0
0.034482759,0.25,0,0.164833333,0,0,0.164782407,0.851851852,5,0
0.03125,0.166666667,0,0.049293982,0,0,0.049293982,0.8125,1,0
0.043478261,0.125,0,0.785722222,0,0,0.785722222,1,5,0
0.008264463,0.125,0,0.541118056,0,0,0.541118056,0.818181818,5,0
0.009803922,0.166666667,0,0.030844907,0,0,0.030844907,0.888888889,1,0
0.081632653,0.666666667,1,0.904583333,0,0,0.903819444,0.925925926,1,1
0.125,0.142857143,0,0.088314043,0,0,0.088314043,0.714285714,3,0
0.066666667,0.04,0,0.842787037,0.28,0,0.842787037,0,5,0
0.041666667,0.04,0,0.98819213,0.28,0,0.98819213,0,5,0
0.041666667,0.08,0,0.000106482,0.28,0,4.86111E-05,0,5,0
0.1,0.04,0,0.001553241,0.28,0,0.001553241,0,5,0
0.125,0.04,0,0.004229167,0.28,0,0.004229167,0,5,0
0,0.058823529,0,3.14153E-05,0,0,3.14153E-05,0,7,0
0.0625,0.117647059,0,0.207314815,0,0,0.044447751,0.9,7,0
0.071428571,0.117647059,0,3.96825E-05,0,0,9.9206E-06,0.875,7,0
0.037037037,0.235294118,1,0.076423611,0,0,0.000911045,0.821428571,7,1
0.034482759,0.060606061,0,0.926746032,0.454545455,0.993592814,0.926734458,0,7,0
0.076923077,0.035714286,0,0.871060957,0.357142857,0,0.871060957,0,3,0
0.6,0.428571429,0.5,0.611909722,0,0.993592814,0.611840278,0.666666667,1,1
0.25,0.142857143,0,0.916956019,0,0.993592814,0.916956019,1,1,0
0.022222222,0.052631579,0,0.984474537,0.052631579,0.993528095,0.984474537,0,5,0
0.019230769,0.083333333,0,3.3069E-06,0,0,3.3069E-06,0,7,0
0.033057851,0.333333333,1,0.163826058,0,0,0.090271164,0.818181818,7,1
0.166666667,0.061538462,1,0.777069444,0.723076923,0.993592814,0.776988426,0,5,0
0.181818182,0.035714286,0,0.905905093,0.678571429,0.993592814,0.905898148,0,5,0
0.1,0.030769231,0,0.984648148,0.723076923,0.993592814,0.005166667,0,5,0
0.033333333,0.086956522,0,0.219074074,0.217391304,0.935280953,0.219016204,0,1,0
0.25,0.043478261,0,0.935266204,0.217391304,0.935280953,0.935266204,0,1,0
0.266666667,0.173913043,0,0.756215278,0.217391304,0.935280953,0.756030093,1,1,0
0,0.045454545,0,4.62963E-05,0.181818182,0.993592814,4.62963E-05,0,1,0
0.046511628,0.090909091,0,0.075231482,0.181818182,0.993592814,0.000104167,0,1,0
1,0.046153846,0,0.957967593,0.723076923,0.993592814,0.957946759,0,5,0
0.230769231,0.375,0,0.007997685,0,0,0.000107474,1,7,0
0.12,0.066666667,0.5,0.670590278,0.6,0.993592814,0.670573743,0,7,0
0.0625,0.045454545,0,0.24191358,0.181818182,0.993592814,0.24191358,0,3,0
0.2,0.045454545,0,0.650046296,0.181818182,0.993592814,0.650046296,0,3,0
0.75,0.272727273,1,0.783020833,0.181818182,0.993592814,0.78277392,1,3,1
0.053333333,0.083333333,0,0.545482253,0.625,0.935345672,0.545435957,0,3,0
0.055555556,0.045454545,0,0.997040895,0.181818182,0.993592814,0.997040895,0,3,0
0.2,0.104166667,0.5,0.627237654,0.625,0.935345672,0.62714892,0.909090909,3,0
0.04,0.12,0.5,0.129609788,0.28,0.967640476,0.129570106,0.933333333,7,1
0.012987013,0.04,0,0.146665013,0.28,0.967640476,0.146665013,0,7,0
0.375,0.12,0,0.514932209,0.28,0.967640476,0.496830357,0.75,7,0
0.2,0.04,0,0.502944775,0.28,0.967640476,0.502944775,0,7,0
1,0.12,0,0.810337302,0.28,0.967640476,0.810337302,1,7,0
0.088235294,0.12,0,0.653134921,0.28,0.967640476,0.653134921,1,7,0
0.2,0.066666667,0,0.856600529,0.6,0.993592814,0.732700066,0,7,0
0.111111111,0.020833333,0,0.655848765,0.625,0.935345672,0.655848765,0,3,0
0.016666667,0.045454545,0,0.996638889,0.181818182,0,0.996638889,0,5,0
0.023529412,0.057142857,0,0.068976521,0.485714286,0,0.068880622,0,7,0
0.012987013,0.028571429,0,0.996964286,0.485714286,0,0.996964286,0,7,0
0.016129032,0.028571429,0,0.17749504,0.485714286,0,0.17749504,0,7,0
0.444444444,0.114285714,0,0.889573413,0.485714286,0,0.153445767,0.833333333,7,0
0,0.166666667,0,0.677708333,0,0,0.677708333,1,3,0
0.046153846,0.085714286,0.5,0.296655093,0.485714286,0,0.20608631,0,7,0
0.016666667,0.043478261,0,0.298136574,0.217391304,0,0.298136574,0,7,0
0.04,0.063829787,0,0.711712963,0.617021277,0.993592814,0.711678241,0,1,0
0.666666667,0.222222222,0,0.022356151,0,0,0.02234623,0.5,7,0
0,0.111111111,0,0.14239418,0,0,0.14239418,1,7,0
0.04,0.222222222,0,0.240150463,0,0,0.172204034,1,7,0
0.333333333,0.444444444,0,0.278186177,0,0,0.010246362,0.75,7,0
0.114285714,0.085106383,0.5,0.826122685,0.617021277,0.993592814,0.82587963,0,1,0
0.017241379,0.021276596,0,0.880578704,0.617021277,0.993592814,0.880578704,0,1,0
0.076923077,0.028571429,0,0.481365741,0.485714286,0,0.481365741,0,7,0
0.041666667,0.028571429,0,0.554618056,0.485714286,0,0.554618056,0,7,0
0.02247191,0.071428571,0,0.861828704,0.357142857,0.993528095,0.8559375,0,1,0
0.28,0.25,0.5,0.91681713,0.357142857,0.993528095,0.888819444,0.9,1,1
0.008196721,0.142857143,0,0.000138889,0,0,0.000138889,0.9,1,0
0.041666667,0.142857143,0,6.94444E-05,0,0,6.94444E-05,0.875,1,0
0.0625,0.142857143,0,0.000127315,0,0,0.000127315,1,1,0
0.017241379,0.142857143,0,0.302222222,0,0,0.302222222,0.851851852,1,0
0.071428571,0.285714286,0,0.780115741,0,0,0.755787037,0.875,1,0
0.027777778,0.142857143,0,0.951296296,0,0,0.951296296,1,1,0
0.1,0.1,0,7.87037E-05,0,0,7.87037E-05,0.571428571,5,0
0.111111111,0.090909091,0,0.000007716,0,0,0.000007716,0,3,0
0.022727273,0.090909091,0,0.000007716,0,0,0.000007716,0,3,0
0.285714286,0.086956522,0,0.256972553,0.217391304,0,0.256959325,0,7,0
0.137931034,0.173913043,1,0.33176422,0.217391304,0,0.295064484,0.933333333,7,1
0.076923077,0.043478261,0,0.394928902,0.217391304,0,0.394928902,0,7,0
0.025,0.043478261,0,0.468738426,0.217391304,0,0.468738426,0,7,0
0.017241379,0.043478261,0,0.592008929,0.217391304,0,0.592008929,0,7,0
0.75,0.107142857,0,0.024050926,0.357142857,0.993528095,0.008032407,1,1,0
0.227272727,0.178571429,0,0.069201389,0.357142857,0.993528095,0.006539352,0.928571429,1,0
0.2,0.2,0,0.435289352,0,0,0.224847222,1,5,0
0.026315789,0.090909091,0,0.000111883,0,0,0.000111883,0,3,0
0.008196721,0.043478261,0,0.676559193,0.217391304,0,0.676559193,0,7,0
0.013333333,0.043478261,0,0.965810185,0.217391304,0,0.965810185,0,7,0
0.5,0.2,0,0.008842593,0,0,0.008842593,1,5,0
0.111111111,0.066666667,0,0.412303241,0,0,0.412303241,0,5,0
0.647058824,0.611111111,1,0.38443287,0,0,0.293472222,1,5,1
0.049180328,0.166666667,0,0.419252315,0,0,0.419236111,0.833333333,5,0
0.010416667,0.055555556,0,0.998641204,0,0,0.998641204,0,5,0
0.6,0.428571429,0,0.974475309,0,0,0.974429012,1,3,0
0.4,0.285714286,0,0.990640432,0,0,0.990590278,0.666666667,3,0
0.052631579,0.047619048,0,0.538055556,0.142857143,0.935280953,0.538055556,0,7,0
