a (AU),e,i (deg),w (deg),Node (deg),M (deg),q (AU),Q (AU),P (yr),H (mag),MOID (AU),class
1.00617763,0.568497209,4.1719922,143.153525,120.2253588,313.1679245,0.4342,1.58,1.01,20.6,0.024644,APO*
1.74964535,0.446524205,5.2727372,59.177698,152.4800065,274.1117414,0.9684,2.53,2.31,21,0.046718,APO*
1.25102279,0.171709988,17.7477385,196.5381627,134.3747075,335.3510163,1.0362,1.47,1.4,21.1,0.029032,AMO*
2.21252361,0.537932783,9.9858137,201.2485311,228.1759429,29.7850458,1.0223,3.4,3.29,20.6,0.04946,AMO*
2.83434349,0.812791896,5.9902573,281.4685993,216.5695617,351.0203923,0.5306,5.14,4.77,18.09,0.016667,APO*
2.00183104,0.610697458,5.7577535,227.0629437,196.2096881,275.7320341,0.7793,3.22,2.83,20,0.031253,APO*
1.33815061,0.288074071,13.038715,132.4471353,124.8363085,24.2417701,0.9527,1.72,1.55,20.4,0.009832,APO*
2.80626706,0.762508301,19.0383996,77.3212573,145.967292,135.101618,0.6665,4.95,4.7,19,0.008381,APO*
1.15552469,0.254791149,38.1530818,242.4920851,144.4489498,308.5935931,0.8611,1.45,1.24,22.1,0.042747,APO
2.44601677,0.700288024,12.4833373,261.9570464,170.0084313,203.339111,0.7331,4.16,3.83,20.9,0.043298,APO*
1.31670894,0.224455085,5.3815284,151.5657148,89.4628703,58.7444449,1.0212,1.61,1.51,21.6,0.022323,AMO*
1.92662182,0.922082281,4.8518138,315.3108009,51.8450259,288.4207461,0.1501,3.7,2.67,20.8,0.008068,APO*
2.06244494,0.582808192,12.2502267,218.1220656,33.2994812,198.7457505,0.8604,3.26,2.96,18.7,0.042831,APO*
1.77752798,0.865741338,3.0581763,85.7114082,224.1996739,264.5714997,0.2386,3.32,2.37,20.5,0.030028,APO*
2.52880994,0.725579316,10.5960872,289.1967208,119.5611077,199.1089318,0.694,4.36,4.02,21.7,0.005396,APO*
2.73832197,0.748101003,10.3638272,80.6532806,3.3061998,166.7125181,0.6898,4.79,4.53,19.8,0.019987,APO*
0.66637657,0.471603826,4.0901859,42.2680439,314.9791429,53.255281,0.3521,0.98,0.54,20.3,0.044641,IEO*
1.53843314,0.40253965,13.2065691,41.2692655,13.9815748,66.7931121,0.9192,2.16,1.91,20.4,0.006717,APO*
1.45530331,0.734154145,1.9787893,261.3176433,43.683682,346.7698893,0.3869,2.52,1.76,21.5,0.010061,APO*
2.58272758,0.783752663,8.2600543,99.7713119,189.7103308,146.7727347,0.5585,4.61,4.15,20.7,0.023152,APO*
2.68675235,0.65180286,15.715733,224.744168,11.7173468,145.1258198,0.9355,4.44,4.4,20.8,0.036919,APO*
1.39379051,0.394975048,15.4664407,249.6288005,12.3502129,5.1571999,0.8433,1.94,1.65,21.9,0.021317,APO*
1.88295658,0.520619079,8.8175247,35.3479307,235.1784815,219.0852591,0.9027,2.86,2.58,19.9,0.025275,APO*
0.86072642,0.620557661,4.5602316,63.067698,293.9254803,321.9629379,0.3266,1.39,0.8,20.6,0.028311,ATE*
1.18642766,0.254395892,28.3704998,54.1517953,356.5936175,270.1529319,0.8846,1.49,1.29,21.9,0.035619,APO*
1.65241996,0.544286542,27.6818019,247.5460334,195.182339,14.9126706,0.753,2.55,2.12,20.2,0.026749,APO*
2.12021541,0.550314673,2.6581134,107.7403492,201.7932231,187.7303209,0.9534,3.29,3.09,19.3,0.029889,APO*
1.16683816,0.19061368,21.0993169,154.5924278,196.7634178,48.9806758,0.9444,1.39,1.26,20.4,0.037296,APO*
2.25145258,0.551632646,22.8042711,188.9526588,21.5168815,189.9380859,1.0095,3.49,3.38,21.1,0.011405,APO*
1.78226061,0.489266858,8.8192322,148.3890813,317.2175639,313.2595676,0.9103,2.65,2.38,20.8,0.018643,APO*
1.80691617,0.474940445,35.13104,135.7615209,193.5315516,217.3553145,0.9487,2.67,2.43,18.4,0.041431,APO*
1.72707127,0.476572729,11.856707,20.893738,113.8445723,317.5780693,0.904,2.55,2.27,20.6,0.049342,APO*
1.06803125,0.200088401,11.8062557,108.6513837,207.7824311,147.8373037,0.8543,1.28,1.1,21.7,0.022402,APO*
1.82203259,0.598546768,33.4983092,282.3612328,44.6352283,222.6872988,0.7315,2.91,2.46,19.8,0.033275,APO*
1.8542286,0.571239351,5.7079498,79.4827321,6.3105818,333.6903778,0.795,2.91,2.52,18.3,0.026445,APO*
1.21425711,0.16941911,31.1619597,197.9943214,210.7156238,268.9899182,1.0085,1.42,1.34,21,0.021969,APO*
2.72433753,0.693896911,14.1330542,248.3638397,92.8235663,99.4960481,0.8339,4.61,4.5,17.5,0.047605,APO*
3.88871868,0.803771827,28.2699931,123.6931361,15.7379788,88.7600831,0.7631,7.01,7.67,19,0.03528,APO*
1.49861928,0.4242456,0.8602847,260.0326855,165.1880904,100.3389943,0.8628,2.13,1.83,21.8,0.005656,APO*
2.45763051,0.669109041,7.2283731,73.772801,87.4324201,178.251705,0.8132,4.1,3.85,21.5,0.037782,APO*
1.21682335,0.222183814,19.1392846,127.893579,221.1939319,25.1675742,0.9465,1.49,1.34,20.7,0.023908,APO*
2.11359515,0.505013004,8.5155265,16.7545552,268.0266421,188.5439812,1.0462,3.18,3.07,20.8,0.039755,AMO*
1.03440912,0.349377976,16.4143906,246.2313625,126.6507503,129.5581041,0.673,1.4,1.05,21,0.043127,APO*
1.71939682,0.43438358,7.0184559,40.2268999,253.0874088,250.316538,0.9725,2.47,2.25,21.8,0.017161,APO*
1.56007651,0.404350407,2.6274161,336.3295114,14.4907389,262.031438,0.9293,2.19,1.95,21.5,0.011977,APO*
1.79248326,0.531925819,21.5762858,51.1567482,89.4414855,286.00637,0.839,2.75,2.4,19.9,0.014919,APO*
2.64145535,0.617754817,35.5377472,5.0673495,279.2469647,130.6731554,1.0097,4.27,4.29,19.1,0.004927,APO*
1.25941613,0.181615067,21.2852551,188.8998182,133.1443988,27.3344639,1.0307,1.49,1.41,20.3,0.019054,AMO*
2.67072342,0.617532935,14.4220874,202.4860271,94.8880089,131.6931354,1.0215,4.32,4.36,21.6,0.031205,AMO*
1.2024072,0.196938009,36.4521223,314.7935402,85.5347228,347.6308701,0.9656,1.44,1.32,21.6,0.03071,APO*
2.26040437,0.5371977,10.4362685,173.2123938,177.6773191,142.2937524,1.0461,3.47,3.4,18.8,0.044037,AMO*
1.46373522,0.565309152,2.4503993,201.816919,174.7619242,326.9127236,0.6363,2.29,1.77,22.1,0.039339,APO
1.13872952,0.648198462,8.1353003,279.8279634,243.7695853,166.8563469,0.4006,1.88,1.22,20.9,0.04969,APO*
1.68840155,0.671014578,12.2708729,251.3040295,134.5198886,229.7407745,0.5555,2.82,2.19,20.5,0.048374,APO*
2.25634904,0.558069131,8.1017768,192.1356973,192.9567337,144.1419519,0.9972,3.52,3.39,21,0.006002,APO*
1.82998521,0.590323261,4.2082444,260.3023011,140.0047379,170.6094375,0.7497,2.91,2.48,19.6,0.010246,APO*
2.01494697,0.780981503,6.5891427,239.443771,175.6053612,178.0487102,0.4413,3.59,2.86,20.6,0.029645,APO*
2.14743066,0.904630201,11.5614601,321.0952526,125.2815772,156.5249016,0.2048,4.09,3.15,20,0.029036,APO*
2.59270891,0.64190377,4.4772148,296.1469432,134.8713556,109.5762958,0.9284,4.26,4.17,18,0.040203,APO*
1.30738129,0.63292525,7.4665696,244.1696145,181.1812167,320.8079285,0.4799,2.13,1.49,20.5,0.013859,APO*
2.60586689,0.685392999,7.2333999,106.3121282,321.2817996,97.2677649,0.8198,4.39,4.21,19.8,0.040503,APO*
2.28164075,0.790033835,9.4429592,271.510119,301.9265547,175.4465731,0.4791,4.08,3.45,20.3,0.021551,APO*
2.1985531,0.861714054,8.0564747,319.1222013,142.136183,344.4322432,0.304,4.09,3.26,21.7,0.044733,APO*
2.25800372,0.85346568,9.8845072,306.8476034,160.2679026,135.4238863,0.3309,4.19,3.39,19.4,0.028751,APO*
1.21770554,0.266529788,5.3508285,115.3054048,332.5066887,315.5478177,0.8932,1.54,1.34,21.9,0.011255,APO*
2.60184085,0.641813312,34.498591,157.603852,156.1359189,131.1573531,0.9319,4.27,4.2,20,0.046639,APO*
2.46899349,0.620887129,24.7815297,36.0452552,193.7831571,174.0340213,0.936,4,3.88,19.3,0.008571,APO*
2.0386949,0.498523478,42.1750999,167.2677346,174.2422727,185.1380846,1.0224,3.06,2.91,19.7,0.026475,AMO*
1.24195163,0.498442174,5.2705724,305.5528014,294.6694238,61.4658152,0.6229,1.86,1.38,21.6,0.043972,APO*
2.26905355,0.87232839,6.0444783,127.0268522,33.0014914,125.8527025,0.2897,4.25,3.42,21.5,0.010421,APO*
2.42097192,0.654571647,13.0331062,54.8374933,92.7631567,103.9101439,0.8363,4.01,3.77,19.6,0.01108,APO*
2.10076057,0.860218864,39.6888185,121.7519154,37.7160402,139.9608437,0.2936,3.91,3.04,20,0.002676,APO*
2.97010519,0.716122328,12.7781053,128.9446287,351.8939592,79.6755349,0.8431,5.1,5.12,20.1,0.002051,APO*
2.31623094,0.565419459,11.3580497,212.0468458,86.141772,179.4136535,1.0066,3.63,3.53,19.3,0.035826,APO*
2.10109402,0.687074573,6.6869127,54.5757287,69.2007752,140.7271624,0.6575,3.54,3.05,21.2,0.04838,APO*
2.37771379,0.687924673,10.5076192,82.1524827,200.7558214,155.8136678,0.742,4.01,3.67,21.6,0.039543,APO*
1.57280905,0.537416956,13.7950209,90.7682373,159.8365009,25.3533951,0.7276,2.42,1.97,18.1,0.040773,APO*
1.21939532,0.499460559,5.7287129,119.126569,111.4037868,87.0125228,0.6104,1.83,1.35,21.5,0.034761,APO*
2.41037806,0.607693692,3.6749433,161.9970051,170.1582474,139.050576,0.9456,3.88,3.74,21.9,0.014416,APO*
1.61798074,0.631394126,48.9394593,95.8698144,13.9107196,334.2826595,0.5964,2.64,2.06,19.9,0.030384,APO*
2.20512039,0.596303852,9.5295022,323.3684038,194.6012075,85.7531618,0.8902,3.52,3.27,18.3,0.022188,APO*
1.76352864,0.423299917,19.3618052,176.8184679,221.8451308,204.5517632,1.017,2.51,2.34,20.3,0.02654,AMO*
1.55562239,0.368920257,20.9544832,216.7333177,239.1514626,207.0310079,0.9817,2.13,1.94,20.1,0.04586,APO*
1.55811708,0.687058791,6.0026743,132.1893062,150.1042974,268.6709443,0.4876,2.63,1.94,18.8,0.047985,APO*
2.2454203,0.568372568,1.8976856,273.1958512,98.428946,145.1944667,0.9692,3.52,3.36,21,0.029896,APO*
0.95211865,0.599853606,14.0271147,219.2683886,64.4922233,200.7687508,0.381,1.52,0.93,20.6,0.044002,ATE*
1.59918829,0.629175612,14.6025363,273.2722673,31.7146657,256.4735377,0.593,2.61,2.02,21.2,0.001068,APO*
2.03245119,0.691624548,34.3664786,89.9813038,239.4589628,170.0740481,0.6268,3.44,2.9,20.3,0.030055,APO*
1.58643064,0.394245131,20.0423769,16.8447977,269.5030992,320.5411996,0.961,2.21,2,18.8,0.041621,APO*
2.63630897,0.622076686,12.5341688,330.437275,47.1078267,108.4207479,0.9963,4.28,4.28,21.8,0.044168,APO*
1.48247035,0.463627168,32.9736365,297.8370888,253.6062379,179.6123236,0.7952,2.17,1.81,19.5,0.049261,APO*
2.25004486,0.578792384,8.0610854,318.3632874,208.9414289,106.924725,0.9477,3.55,3.38,21.4,0.02053,APO*
1.60605927,0.575741987,11.8377826,67.4307937,136.1602117,173.0289558,0.6814,2.53,2.04,20.4,0.043545,APO*
1.26957105,0.168993084,4.111476,15.3516269,236.586929,119.9596813,1.055,1.48,1.43,21.8,0.044457,AMO*
1.33417459,0.385923125,2.0337126,225.5815663,45.203471,57.3281964,0.8193,1.85,1.54,20.8,0.014531,APO*
2.51757706,0.595297278,12.7499901,9.305668,143.5090614,85.390223,1.0189,4.02,3.99,21.2,0.035258,AMO*
1.97379415,0.486063844,23.7616487,3.0530584,89.7188641,79.0817342,1.0144,2.93,2.77,21.4,0.029761,APO*
0.81944344,0.412578986,7.1885237,44.1987537,254.133874,310.9085505,0.4814,1.16,0.74,21.3,0.00562,ATE*
1.86584872,0.564512014,8.2911641,300.2726672,78.0072288,181.5189623,0.8126,2.92,2.55,22,0.001877,APO*
1.77948181,0.432632715,7.9145316,23.924826,144.9916882,149.7130047,1.0096,2.55,2.37,20.8,0.037543,APO*
1.32021541,0.354865873,5.6146796,318.4106796,90.1430299,299.9150812,0.8517,1.79,1.52,21.1,0.029439,APO*
1.8793284,0.509238493,12.6596472,342.4686248,59.7546009,171.0673914,0.9223,2.84,2.58,20.2,0.043085,APO*
1.62927373,0.72907683,10.5823812,59.1091082,282.2795416,232.5105633,0.4414,2.82,2.08,21.9,0.040062,APO*
0.87420088,0.291414163,6.4497268,44.0133963,254.058439,305.6167119,0.6194,1.13,0.82,21.9,0.010327,ATE*
1.43264574,0.766331293,17.8571768,242.3446372,125.639643,257.826208,0.3348,2.53,1.71,20.7,0.019093,APO*
3.26200892,0.816735047,22.709865,80.6950908,332.9926111,76.2880018,0.5978,5.93,5.89,18.7,0.024301,APO*
1.30485499,0.232982916,13.9975981,335.0223239,271.1419792,252.0734548,1.0008,1.61,1.49,21.7,0.000927,APO*
2.34663344,0.606828208,7.5176709,17.445929,57.7510689,119.9284768,0.9226,3.77,3.59,20.3,0.033281,APO*
0.86972765,0.182215523,8.3791935,337.0041589,4.1091263,253.702003,0.7112,1.03,0.81,20.9,0.010541,ATE*
2.85407541,0.766579559,2.0148739,226.5845429,166.3506643,88.9612008,0.6662,5.04,4.82,21.2,0.01843,APO*
2.36162563,0.711494802,7.7262492,260.1410851,139.0166713,124.2121502,0.6813,4.04,3.63,21.7,0.005798,APO*
2.8499575,0.66820259,31.3416513,32.1997968,137.400122,68.708533,0.9456,4.75,4.81,18.4,0.019707,APO*
1.46670967,0.310969842,35.5430722,203.3175103,303.2736278,195.29891,1.0106,1.92,1.78,21.2,0.045743,APO*
1.9674022,0.537787821,8.9677685,202.9297833,175.057088,27.1465395,0.9094,3.03,2.76,19.9,0.049012,APO*
1.70286373,0.452400456,12.0692074,160.4919754,8.7881407,156.1192698,0.9325,2.47,2.22,21.3,0.044156,APO*
1.97354579,0.553677994,13.9908062,39.1276428,174.0758401,101.55075,0.8808,3.07,2.77,19,0.024763,APO*
2.45889585,0.586235838,35.5821062,1.9454009,139.0325762,96.3005881,1.0174,3.9,3.86,20,0.031249,AMO*
1.5435156,0.46034057,12.2095844,292.83057,123.5827937,214.9822836,0.833,2.25,1.92,19.3,0.024797,APO*
2.03192867,0.782380483,1.2436885,124.1870012,240.5400137,145.873011,0.4422,3.62,2.9,19.3,0.006641,APO*
0.72973082,0.622110042,21.5107768,23.5214523,316.4550082,332.7673711,0.2758,1.18,0.62,21.4,0.028243,ATE*
2.40400463,0.654538055,37.682489,316.3288578,133.0440896,120.1531043,0.8305,3.98,3.73,19.3,0.047468,APO*
1.4724876,0.356199444,49.8838053,323.1025851,322.3952541,96.6543267,0.948,2,1.79,19.9,0.010975,APO*
2.48440886,0.667332339,6.5185326,234.9354075,185.2130135,108.9418576,0.8265,4.14,3.92,21.7,0.001378,APO*
2.51108111,0.635779602,9.8332492,325.3123693,48.6897448,147.423306,0.9146,4.11,3.98,17.6,0.003802,APO*
1.6025841,0.343532793,25.5201574,356.6840979,352.4105789,316.6951018,1.052,2.15,2.03,19,0.047782,AMO*
1.41987382,0.513603177,18.3458082,90.2708856,292.2632389,283.7405793,0.6906,2.15,1.69,20.4,0.016732,APO*
1.10764543,0.091647424,14.1719301,57.91203,359.3081413,46.5398519,1.0061,1.21,1.17,21.6,0.043435,APO*
1.6476284,0.574730687,34.1160888,100.2605036,138.5748092,112.5636907,0.7007,2.59,2.11,19.3,0.008576,APO*
0.71421849,0.471087124,23.8618339,33.146549,290.1509186,57.4780802,0.3778,1.05,0.6,21.3,0.047214,ATE*
1.02264432,0.477144409,13.322863,254.0162224,54.4196014,244.1333291,0.5347,1.51,1.03,20.2,0.031599,APO*
1.86999726,0.65787976,5.1507965,291.7681829,144.1783315,154.4086379,0.6398,3.1,2.56,21.7,0.023654,APO*
1.39104793,0.454831975,28.3837613,95.0974567,168.6592754,156.2549618,0.7584,2.02,1.64,21.6,0.039622,APO*
2.03127217,0.855018056,11.3885298,69.5732227,335.2241235,134.1377762,0.2945,3.77,2.9,21.1,0.037821,APO*
2.72256568,0.649041261,16.7998795,182.4049155,234.0066234,118.5170838,0.9555,4.49,4.49,18.3,0.032246,APO*
1.84845805,0.482491171,2.5971079,23.4856303,359.4505548,224.8738543,0.9566,2.74,2.51,19.2,0.006146,APO*
2.43519985,0.624348806,10.0387422,198.2384648,22.8777662,76.7168815,0.9148,3.96,3.8,21.1,0.048996,APO*
2.65082523,0.618348194,12.3514204,1.1678753,267.2226535,41.6813562,1.0117,4.29,4.32,18.6,0.003859,APO*
2.62617505,0.688775195,22.4560347,238.3312081,35.969358,59.6857354,0.8173,4.44,4.26,21.3,0.004843,APO*
1.33000684,0.278313564,10.484697,5.0408111,329.9564472,78.1271453,0.9598,1.7,1.53,21.4,0.049598,APO*
1.50025792,0.394705213,5.475842,206.7032433,249.2069466,213.822004,0.9081,2.09,1.84,21.2,0.026099,APO*
1.40614949,0.608882274,9.3156589,102.1623138,297.52806,276.5768757,0.55,2.26,1.67,21.1,0.000112,APO*
1.49416758,0.472442996,12.2472616,301.9369311,22.6908847,92.3123082,0.7883,2.2,1.83,21.6,0.035053,APO*
1.97042839,0.568214711,9.4039873,59.1450079,232.85086,71.562368,0.8508,3.09,2.77,21.1,0.008868,APO*
1.60750575,0.380081566,23.6648712,26.9326472,3.1278655,330.3820921,0.9965,2.22,2.04,17.6,0.024673,APO*
2.50121946,0.877017628,6.922521,250.0314258,188.1404345,90.7340427,0.3076,4.69,3.96,21.4,0.018537,APO*
1.4879713,0.769399887,11.6649659,314.4750449,30.1561772,132.1435465,0.3431,2.63,1.82,21.3,0.046506,APO*
1.81274281,0.615667285,5.1518847,251.9039268,232.8840962,144.4990306,0.6967,2.93,2.44,19.9,0.007905,APO*
2.15036176,0.553664986,19.3256562,199.7512389,64.2469848,83.9282741,0.9598,3.34,3.15,21.6,0.029913,APO*
1.43753754,0.328346241,23.7924307,145.7987755,214.1504166,56.3654561,0.9655,1.91,1.72,20,0.014738,APO*
0.99412169,0.383129869,11.3731663,255.6073467,202.6786731,1.123605,0.6132,1.37,0.99,21.2,0.029728,ATE*
2.69922304,0.682133744,2.9194425,351.487111,173.1993543,73.9371123,0.858,4.54,4.43,21.9,0.033953,APO*
0.80721816,0.282218355,6.7939936,173.9949905,236.9255207,199.4776303,0.5794,1.04,0.73,21.3,0.018555,ATE*
1.31002992,0.757650613,10.865474,229.9711333,190.2015194,305.2499699,0.3175,2.3,1.5,19.9,0.014422,APO*
1.82724097,0.534417247,3.8939951,223.5349839,293.4051464,133.9985132,0.8507,2.8,2.47,20.7,0.009784,APO*
1.40986118,0.586626446,1.5410396,188.4302208,233.9689082,121.1702784,0.5828,2.24,1.67,20.32,0.025699,APO*
0.90145205,0.280112449,18.1403437,317.0036591,69.8052156,203.4353669,0.6489,1.15,0.86,21.7,0.024023,ATE*
1.29685669,0.51761673,24.1902187,269.0380088,208.3728982,57.685867,0.6256,1.97,1.48,21.2,0.029535,APO*
2.24902764,0.562291268,6.3273142,25.307635,320.9780683,55.0601231,0.9844,3.51,3.37,19.8,0.004547,APO*
1.77098163,0.862078541,15.1372518,317.2054133,92.1224236,338.7086818,0.2443,3.3,2.36,20,0.033523,APO*
3.22725424,0.690518053,5.5758329,4.0204958,327.2807654,28.9151698,0.9988,5.46,5.8,19.3,0.010825,APO*
1.02636001,0.610162615,10.4380984,235.1531643,231.9179108,334.4313824,0.4001,1.65,1.04,21.9,0.004964,APO*
1.50070402,0.715837427,10.7858894,240.4969924,178.4831749,33.754464,0.4264,2.57,1.84,19.2,0.025079,APO*
1.26592282,0.236701193,16.2904718,145.0854198,255.181034,61.5700553,0.9663,1.57,1.42,19.7,0.014904,APO*
1.83677091,0.603166365,23.0685833,108.32542,268.1007966,58.4182312,0.7289,2.94,2.49,20.6,0.000676,APO*
2.4584586,0.573885513,26.9923222,182.3560498,151.4167894,35.5966201,1.0476,3.87,3.85,19.5,0.037935,AMO*
1.2455313,0.870305163,17.7523693,146.1413418,315.8755109,81.5216239,0.1615,2.33,1.39,19.5,0.012796,APO*
1.51473215,0.417912579,3.5264856,170.0220989,212.4678534,65.9578245,0.8817,2.15,1.86,21.2,0.038057,APO*
1.03735738,0.095005613,29.9230141,39.2673383,136.7664471,315.7229326,0.9388,1.14,1.06,21.5,0.028172,APO*
1.84967898,0.494461266,4.2388073,297.9514773,176.4659526,101.0296805,0.9351,2.76,2.52,17.8,0.033208,APO*
1.30846272,0.576687485,4.3326857,77.1273866,18.5961524,240.2451554,0.5539,2.06,1.5,19.36,0.000017,APO*
2.17082909,0.603641608,13.7287721,139.1736046,247.4103519,28.413238,0.8604,3.48,3.2,20,0.024355,APO*
1.12989366,0.563022426,5.6752913,79.1271148,109.6594284,222.0458875,0.4937,1.77,1.2,21.4,0.024531,APO*
2.82559417,0.682564071,16.2597835,311.7214778,98.2100788,19.5499326,0.8969,4.75,4.75,18.7,0.034778,APO*
2.45637476,0.621329913,3.6127949,55.3887718,344.5423993,27.1520629,0.9302,3.98,3.85,21.1,0.020892,APO*
1.65685283,0.428273681,4.702797,225.3294493,176.8140521,49.1748289,0.9473,2.37,2.13,21.9,0.013827,APO*
1.84471046,0.520823701,33.152818,218.9534766,335.9923852,145.3190406,0.8839,2.81,2.51,19.3,0.030151,APO*
1.66262927,0.536051448,7.8574892,53.6696653,18.3076683,39.5937864,0.7714,2.55,2.14,21,0.036573,APO*
2.26873246,0.786541827,4.2412578,118.2170859,79.7708547,75.4676303,0.4843,4.05,3.42,19.4,0.024182,APO*
1.27685473,0.511454779,14.4594732,277.790633,168.5847025,294.4440109,0.6238,1.93,1.44,21.7,0.002609,APO*
1.38239736,0.317156339,10.4471604,160.4974605,323.1139258,342.7073709,0.944,1.82,1.63,20,0.027556,APO*
2.6495172,0.667510006,24.1941622,310.0486197,331.2571359,49.4616815,0.8809,4.42,4.31,21.8,0.013118,APO*
1.2541262,0.525882464,4.8607709,95.6591122,19.0313299,47.2262752,0.5946,1.91,1.4,21.7,0.006291,APO*
1.31052416,0.275245354,25.2893284,20.451564,188.6291691,208.8532768,0.9498,1.67,1.5,21.1,0.034838,APO*
0.95976685,0.111726652,30.492046,145.3046753,343.8103503,37.5275917,0.8525,1.07,0.94,21.9,0.036479,ATE*
2.78089536,0.691685068,7.7155478,28.1282233,48.8573782,18.9151674,0.8574,4.7,4.64,21.9,0.042848,APO*
2.70498392,0.621593819,3.99022,31.9519303,308.9667395,34.3584183,1.0236,4.39,4.45,21.4,0.03252,AMO*
2.40447937,0.585900652,17.7693497,348.8409843,45.0128558,31.2851412,0.9957,3.81,3.73,20.5,0.012158,APO*
0.97466399,0.449934635,7.6106609,108.9823043,101.7130057,281.6454046,0.5361,1.41,0.96,21.9,0.01907,ATE*
1.62080884,0.673287158,39.8100453,284.6295009,206.8483632,332.4197676,0.5295,2.71,2.06,20.9,0.045326,APO*
0.89932772,0.541469542,30.0142834,129.2019859,33.5939619,57.4837535,0.4124,1.39,0.85,20.8,0.016768,ATE*
2.49146935,0.794768385,3.8149827,114.3385572,32.5159548,11.5495865,0.5113,4.47,3.93,21.6,0.021559,APO*
1.47951548,0.328966996,30.2867934,5.1079493,348.626083,79.0166208,0.9928,1.97,1.8,19.5,0.01186,APO*
1.33423066,0.300390537,14.5146074,244.5086204,43.755504,133.0911729,0.9334,1.74,1.54,21.8,0.047186,APO*
2.68620088,0.632313175,10.1305577,18.571116,317.1415636,34.3714632,0.9877,4.38,4.4,21.71,0.004032,APO*
2.2890781,0.687731988,13.4054398,241.4317023,245.7301602,12.9345825,0.7148,3.86,3.46,21.71,0.03528,APO*
1.67142235,0.406419108,14.8882548,320.5345755,203.2710077,3.5318354,0.9921,2.35,2.16,19.66,0.049232,APO*
1.33969754,0.503289019,2.8894413,87.6765232,82.0524065,5.4127366,0.6654,2.01,1.55,21.35,0.000339,APO*
1.95655271,0.541677197,4.9786901,214.1583238,303.19067,356.1245995,0.8967,3.02,2.74,21.56,0.010345,APO*
2.8699972,0.657914501,15.0080049,342.4371662,125.4482333,347.1785726,0.9818,4.76,4.86,19.96,0.014104,APO*
2.34352031,0.641964078,5.7765308,219.7480722,122.5011882,43.0504871,0.8391,3.85,3.59,21.21,0.028202,APO*
2.83626915,0.689596822,21.4904477,218.5997545,295.1424267,3.9973298,0.8804,4.79,4.78,18.95,0.013302,APO*
1.8719511,0.489003954,14.5598469,140.5700813,22.3557025,358.0400681,0.9566,2.79,2.56,19.7,0.024336,APO*
1.43974969,0.776560865,10.5614396,224.4076804,62.525926,49.7582254,0.3217,2.56,1.73,21.88,0.039237,APO*
2.04283359,0.748924908,6.9993584,276.3167718,263.0708666,339.5010399,0.5129,3.57,2.92,21.66,0.001023,APO*
1.66282643,0.382486934,0.8746249,304.9805063,221.1566554,312.1115718,1.0268,2.3,2.14,21.08,0.036365,AMO*
2.70663044,0.764458947,11.4337423,282.994922,267.5011452,344.2530886,0.6375,4.78,4.45,20.19,0.01663,APO*
2.03786953,0.667524986,8.9066493,279.7219348,64.6902701,19.063147,0.6775,3.4,2.91,21.86,0.007084,APO*
2.09519302,0.654661914,4.014503,145.4296528,25.1645232,340.7661049,0.7235,3.47,3.03,21.91,0.044428,APO*
2.80429433,0.667236355,4.7248827,234.1259803,183.5746748,349.5301596,0.9332,4.68,4.7,20.4,0.028788,APO*
