CreditScore,Age,Exited,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_Female,Gender_Male,Geography
609,32,0,7,118520.41,1,0,0,3815.48,0,1,France
778,24,0,4,0.0,2,1,1,162809.2,0,1,France
621,40,0,10,163823.37,1,0,0,89519.47,0,1,France
665,63,1,7,104469.58,1,1,1,25165.36,0,1,Germany
608,47,0,6,0.0,1,1,1,126012.57,1,0,France
680,36,0,7,0.0,2,1,0,20109.21,0,1,Spain
663,46,0,2,141726.88,1,1,1,58257.23,1,0,Germany
627,35,1,2,137852.96,1,1,1,172269.21,1,0,Germany
607,26,0,1,0.0,1,1,0,29818.2,0,1,France
681,43,0,8,154100.3,1,0,0,114659.81,1,0,France
766,45,0,6,0.0,2,0,0,147184.74,1,0,France
694,30,0,2,0.0,3,0,1,15039.41,0,1,France
411,54,0,9,0.0,1,0,1,76621.49,1,0,France
742,39,0,8,140004.96,1,1,1,92985.78,0,1,France
673,43,1,8,127132.96,1,0,1,6009.27,0,1,Spain
529,61,0,1,0.0,2,1,1,191370.97,0,1,France
519,38,0,7,125328.56,1,1,0,188225.67,1,0,France
573,35,0,9,0.0,2,1,0,11743.89,0,1,France
453,28,0,3,139986.65,1,1,0,136846.75,1,0,Germany
798,39,0,6,119787.76,1,1,1,164248.33,1,0,Germany
693,34,0,10,107556.06,2,0,0,154631.35,1,0,Spain
637,44,0,2,0.0,2,1,0,149665.65,1,0,France
672,47,0,1,0.0,1,0,0,91574.92,0,1,France
597,28,0,0,142705.95,1,1,0,127233.39,1,0,France
543,42,0,7,0.0,1,1,1,56650.47,0,1,France
695,56,0,4,0.0,2,1,0,84644.76,1,0,Spain
584,35,0,6,161613.94,2,1,1,148238.16,0,1,France
652,58,0,3,116353.2,2,0,1,193502.9,1,0,Germany
601,38,0,4,60013.81,1,1,1,38020.05,0,1,France
628,28,0,4,0.0,2,1,1,176750.81,0,1,Spain
607,32,0,9,144272.07,2,1,0,176580.63,0,1,Germany
646,46,0,8,0.0,2,1,0,133059.15,1,0,France
572,30,0,6,117696.67,1,1,0,100843.82,0,1,France
801,58,0,1,79954.61,2,1,1,30484.19,0,1,Spain
597,26,0,8,149989.39,1,1,0,42330.58,1,0,France
613,40,0,7,124339.9,1,0,0,193309.58,0,1,France
529,29,1,4,135759.4,1,0,0,112813.79,0,1,Germany
794,37,0,9,0.0,2,1,0,68008.85,1,0,Spain
557,34,0,3,83074.0,1,1,0,132673.22,0,1,France
499,28,0,4,141792.61,1,1,1,22001.91,1,0,France
544,26,1,6,0.0,1,1,0,100200.4,1,0,France
739,30,0,6,0.0,1,0,0,122604.44,1,0,France
458,43,0,1,106870.12,2,1,0,100564.37,1,0,Germany
528,31,0,9,120962.59,1,1,0,5419.31,0,1,France
773,51,1,4,0.0,2,0,0,123587.83,0,1,Spain
646,30,0,5,0.0,2,1,0,13935.32,1,0,France
564,31,0,0,110527.17,1,1,1,87060.77,0,1,France
624,52,1,0,133723.43,1,0,0,4859.59,1,0,Germany
682,52,1,5,112670.48,1,1,0,21085.17,1,0,France
726,44,0,2,0.0,2,1,1,26733.86,1,0,France
560,24,0,1,116084.32,1,1,0,89734.7,0,1,France
382,36,1,0,0.0,1,1,1,179540.73,0,1,Spain
457,38,0,6,0.0,2,1,0,173219.09,1,0,Spain
673,37,0,10,0.0,2,1,1,37411.35,1,0,France
584,40,0,4,82441.75,1,0,0,80852.11,1,0,France
629,39,1,10,0.0,2,1,1,43174.49,1,0,France
584,37,1,10,134171.8,4,1,1,70927.11,1,0,Germany
724,30,0,10,0.0,2,1,1,54265.55,0,1,France
644,31,0,5,0.0,2,1,1,41872.17,0,1,France
676,48,1,2,124442.38,1,1,0,15068.53,1,0,Germany
499,31,0,4,0.0,1,1,0,25950.49,0,1,France
598,60,1,4,0.0,1,1,0,197727.14,0,1,France
655,37,1,4,108862.76,1,1,0,79555.08,1,0,Germany
559,28,0,3,141099.43,1,1,1,15607.27,0,1,France
543,67,0,0,128843.67,1,1,1,134612.48,1,0,France
679,39,0,0,86843.61,1,0,1,159830.58,0,1,France
594,32,0,4,120074.97,2,1,1,162961.79,1,0,Germany
586,27,0,5,130231.8,2,1,1,192427.16,0,1,France
776,31,0,5,0.0,2,1,0,92647.94,1,0,France
699,39,0,2,109724.38,1,1,1,180022.39,0,1,France
847,35,0,5,111743.43,1,1,1,183584.14,1,0,Germany
582,35,0,8,121309.17,2,1,1,28750.67,0,1,Germany
648,38,0,10,82697.28,1,1,0,74846.67,0,1,France
618,49,1,9,44301.43,3,1,1,89729.3,1,0,France
543,31,0,4,138317.94,1,0,0,61843.73,1,0,France
642,49,1,4,120688.61,1,1,0,24770.22,0,1,Germany
462,27,0,4,176913.52,1,1,0,80587.27,0,1,France
640,47,0,6,89047.14,1,1,0,116286.25,0,1,Spain
740,40,1,4,114318.78,2,1,0,129333.69,0,1,Germany
773,50,0,4,0.0,2,1,0,129372.94,1,0,France
583,32,0,7,94753.55,2,1,1,18149.03,1,0,Germany
589,46,0,10,0.0,2,0,1,168369.37,1,0,Spain
509,35,0,8,0.0,2,0,1,67431.28,0,1,France
612,32,0,9,106520.73,2,1,0,177092.16,0,1,Germany
505,37,0,0,134006.39,1,1,1,93736.69,0,1,Spain
546,25,0,3,132837.7,1,1,0,131647.31,1,0,Germany
681,41,0,0,120549.29,2,1,0,175722.31,1,0,France
762,20,0,1,139432.55,1,1,1,85606.83,0,1,France
786,29,0,7,80895.44,2,1,0,64945.57,0,1,Spain
629,34,0,6,0.0,2,1,0,190347.72,0,1,Spain
787,39,0,7,171646.76,1,0,1,100791.36,1,0,Spain
713,42,0,0,109121.71,1,0,1,167873.49,0,1,Spain
541,39,0,6,109844.81,1,1,0,25289.23,1,0,France
451,31,0,7,140931.82,1,0,1,20388.77,1,0,France
644,49,0,10,0.0,2,1,1,145089.64,0,1,Spain
686,32,0,6,0.0,2,1,1,179093.26,0,1,France
847,41,1,3,101543.51,4,1,0,16025.17,1,0,Germany
765,37,0,7,102708.77,1,1,0,9087.81,0,1,Germany
678,37,0,8,149000.91,2,1,1,21472.42,1,0,Germany
539,20,0,0,83459.86,1,1,1,146752.67,0,1,France
800,40,0,3,75893.11,2,1,0,132562.23,1,0,France
799,39,0,7,167395.6,2,0,1,139537.43,1,0,Germany
629,61,0,6,0.0,2,1,1,133672.61,1,0,France
734,52,0,6,71283.09,2,0,1,38984.37,1,0,Germany
542,31,0,3,0.0,2,1,1,115217.59,1,0,France
414,60,0,3,0.0,2,1,1,93844.82,0,1,Spain
675,38,1,1,104016.88,1,0,0,22068.83,1,0,France
683,38,0,5,127616.56,1,1,0,123846.07,1,0,France
748,32,0,5,154737.88,2,1,1,172638.13,0,1,France
596,29,0,2,0.0,2,1,1,1591.19,0,1,Spain
642,35,0,4,125476.31,1,1,1,91775.51,0,1,France
499,21,0,3,176511.08,1,1,1,153920.22,1,0,France
649,47,0,8,110783.28,1,1,1,71420.16,1,0,Spain
739,42,0,2,141642.92,2,1,0,172149.76,0,1,France
616,31,0,1,0.0,2,1,1,54706.75,0,1,France
560,33,0,9,0.0,1,0,1,183358.21,1,0,Spain
427,42,0,1,75681.52,1,1,1,57098.0,0,1,Germany
435,54,1,3,0.0,1,1,0,156910.46,0,1,France
633,29,0,7,0.0,1,1,1,130224.73,0,1,France
443,35,0,6,161111.45,1,0,0,13946.66,0,1,France
727,62,0,5,0.0,2,0,1,38652.96,0,1,France
674,45,0,6,72494.69,1,0,1,140041.78,1,0,France
661,31,0,3,133964.3,1,1,1,166187.1,1,0,France
619,34,0,1,0.0,1,1,0,139919.38,0,1,Spain
562,27,0,3,0.0,2,1,0,28137.03,1,0,France
633,61,0,3,157201.48,1,0,1,50368.63,0,1,France
551,48,0,5,95679.29,1,0,0,94978.1,1,0,Spain
720,29,1,7,106230.92,1,1,1,69903.93,1,0,Germany
688,32,0,5,0.0,2,0,1,177607.77,1,0,France
635,36,0,9,81231.85,2,1,0,196731.08,1,0,Germany
561,31,0,1,81480.27,2,1,1,65234.6,1,0,France
850,33,0,8,73059.38,1,1,1,186281.0,0,1,France
636,36,0,5,117559.05,2,1,1,111573.3,0,1,France
461,74,0,1,186445.31,2,1,1,196767.83,1,0,Germany
771,38,0,5,137657.71,2,1,0,72985.61,1,0,Germany
713,36,0,8,133889.35,1,1,1,143265.65,0,1,France
658,45,0,9,134562.8,1,1,1,159268.67,1,0,Germany
586,56,0,9,100781.75,2,1,1,54448.41,1,0,Germany
737,30,0,8,174356.13,1,0,0,31928.5,0,1,France
742,27,0,5,190125.43,2,0,0,21793.59,0,1,Germany
824,26,1,7,146266.0,1,1,0,21903.62,0,1,France
701,41,0,9,164046.1,1,1,0,49405.93,0,1,Germany
623,43,0,4,123536.52,2,0,0,154908.52,1,0,Spain
744,36,0,10,0.0,2,1,1,182867.84,0,1,France
698,38,0,1,171848.38,1,0,0,16957.45,1,0,Spain
616,40,0,9,0.0,2,0,0,93717.55,0,1,France
662,39,0,5,139562.05,2,1,0,61636.22,1,0,France
594,37,0,2,0.0,2,0,1,95864.5,0,1,France
685,40,0,2,168001.34,2,1,1,167400.29,0,1,France
742,27,0,0,0.0,2,0,1,131534.96,0,1,France
678,83,0,6,123356.63,1,0,1,92934.41,0,1,Germany
651,47,0,2,0.0,2,1,1,119808.64,0,1,Spain
585,50,1,2,125845.66,1,1,0,9439.31,0,1,Germany
579,40,0,10,45408.85,2,1,0,18732.91,0,1,Germany
722,37,0,0,125977.81,1,0,0,160162.42,1,0,Germany
613,51,1,7,147262.11,1,1,1,53630.9,1,0,Germany
694,42,0,8,133767.19,1,1,0,36405.21,0,1,France
550,49,1,0,108806.96,3,1,0,61446.92,0,1,Germany
741,42,1,6,106036.52,1,1,0,194686.78,0,1,France
668,69,0,9,0.0,1,0,1,134483.07,1,0,Spain
529,27,0,1,0.0,2,1,1,37769.98,1,0,France
636,31,0,6,0.0,2,1,1,2382.61,0,1,France
563,61,1,1,82182.1,1,1,0,106826.92,0,1,Spain
767,35,0,9,0.0,2,1,0,39511.61,1,0,France
644,50,1,9,76817.0,4,1,0,196371.13,0,1,France
780,71,0,9,142550.25,2,1,1,122506.78,0,1,Germany
635,41,0,10,0.0,2,1,1,61994.2,1,0,Spain
641,35,1,2,103711.56,1,0,1,192464.21,0,1,Germany
593,40,0,2,0.0,1,1,1,5194.95,1,0,Spain
540,35,0,7,128369.75,2,1,0,198256.15,1,0,Germany
663,35,0,5,0.0,2,1,1,62634.94,0,1,Spain
630,34,0,9,0.0,2,1,1,114006.35,0,1,France
605,19,0,8,166133.28,1,1,1,107994.99,0,1,Germany
710,62,1,9,148214.36,1,1,0,48571.14,1,0,Germany
755,78,0,5,121206.96,1,1,1,76016.49,1,0,France
641,25,0,10,0.0,2,1,1,180808.39,0,1,Spain
737,50,0,4,127552.85,2,1,0,4225.11,0,1,Germany
695,49,0,9,159458.53,1,1,0,135841.35,0,1,France
466,47,1,5,102085.72,1,1,1,183536.24,1,0,Germany
558,58,0,2,142537.18,1,1,1,88791.83,0,1,Germany
665,29,0,1,182781.74,2,1,1,63732.9,0,1,Spain
737,45,0,10,0.0,2,1,0,1364.54,0,1,France
654,29,0,7,0.0,2,1,1,149184.15,0,1,France
619,28,0,3,0.0,2,1,0,53394.12,1,0,France
845,43,0,3,152063.59,2,1,0,97910.06,1,0,Germany
727,28,0,2,110997.76,1,1,0,101433.76,1,0,France
582,50,0,2,148942.0,1,1,1,116944.3,0,1,France
716,41,0,9,0.0,1,1,1,113267.48,0,1,France
660,36,0,0,84438.57,1,1,1,181449.51,1,0,Spain
664,34,0,7,93920.47,1,0,0,179913.98,1,0,France
801,43,0,4,158713.08,2,0,0,98586.14,0,1,France
615,42,0,4,0.0,3,0,1,120321.09,0,1,Spain
718,63,0,7,123204.88,1,1,1,100538.8,0,1,Germany
667,40,0,8,72945.29,2,1,0,98931.5,0,1,France
670,37,0,0,178742.71,1,1,1,194493.57,0,1,Spain
590,43,0,8,0.0,2,1,1,143628.31,0,1,France
739,40,0,8,0.0,1,1,0,167030.51,1,0,Spain
373,42,1,7,0.0,1,1,0,77786.37,0,1,France
418,46,1,9,0.0,1,1,1,81014.5,1,0,France
837,29,0,9,0.0,2,1,1,41866.26,1,0,France
645,43,1,9,140121.17,1,1,0,11302.7,0,1,Germany
552,39,0,2,132906.88,1,0,1,149384.43,0,1,Germany
580,45,0,2,179334.83,2,1,1,169303.65,0,1,Germany
684,35,0,3,137179.39,1,1,1,37264.11,0,1,France
634,35,0,3,0.0,2,1,1,19515.48,0,1,Spain
607,49,0,9,119960.29,2,1,0,103068.22,1,0,France
802,29,0,9,127414.55,1,1,1,134459.12,0,1,France
736,36,0,6,0.0,1,1,0,70496.66,1,0,France
629,40,1,9,137409.19,1,1,0,175877.7,1,0,France
737,28,0,8,0.0,2,1,0,106390.01,0,1,France
718,39,0,2,0.0,1,1,1,52138.49,1,0,Spain
561,43,1,4,0.0,4,0,0,18522.91,0,1,France
641,31,0,9,112494.99,1,1,1,32231.6,0,1,France
677,30,0,1,78133.15,1,0,1,174225.88,0,1,France
641,36,0,1,0.0,2,1,0,102021.39,1,0,Spain
658,32,0,5,145553.07,1,1,1,31484.76,1,0,Spain
659,48,1,4,123593.22,2,1,0,82469.06,0,1,Germany
567,47,1,2,0.0,1,0,0,110900.43,1,0,France
584,26,0,0,146286.22,1,1,0,105105.35,1,0,France
709,35,0,1,111827.27,2,1,0,12674.68,1,0,Spain
690,26,0,2,0.0,2,1,1,93255.85,1,0,Spain
627,70,0,1,94416.78,1,0,1,145299.5,0,1,France
765,45,0,2,91549.78,1,1,1,47139.44,0,1,Spain
645,38,0,7,59568.57,1,1,1,167723.25,1,0,France
716,23,0,2,94464.81,2,0,1,185900.88,1,0,France
771,57,1,4,0.0,1,0,0,85876.67,1,0,France
687,44,0,8,95368.14,2,1,1,1787.85,0,1,Germany
717,33,0,10,102185.42,2,1,0,23231.93,1,0,Germany
524,32,0,1,144875.71,1,0,0,187740.04,0,1,France
679,39,0,5,0.0,2,1,1,100060.54,0,1,Spain
538,32,0,2,0.0,1,1,1,80130.54,1,0,France
752,37,0,5,113291.05,2,1,1,132467.54,1,0,Germany
846,61,0,0,0.0,2,1,1,96202.44,0,1,Spain
532,39,0,0,0.0,2,1,0,94977.3,1,0,Spain
670,43,1,9,111677.88,1,1,0,178827.3,0,1,Germany
597,35,0,8,131101.04,1,1,1,192852.67,1,0,Germany
627,52,0,1,76101.81,2,0,1,177238.35,0,1,Germany
700,40,0,2,0.0,2,1,0,199753.97,1,0,Spain
766,52,0,7,92510.9,2,0,1,66193.61,1,0,France
488,34,0,2,0.0,2,1,1,181270.84,1,0,France
694,39,0,5,77652.4,1,1,1,25407.59,0,1,France
639,31,0,3,98360.03,1,0,0,20973.8,1,0,France
705,46,1,4,115518.07,1,0,0,76544.9,1,0,Germany
810,69,0,3,27288.43,1,1,1,110509.9,0,1,Germany
638,36,0,6,0.0,1,1,0,164247.51,1,0,France
595,43,0,5,0.0,2,0,0,105149.8,1,0,Spain
575,36,1,7,0.0,1,1,1,55868.97,0,1,France
850,31,0,6,131996.66,2,1,1,178747.43,0,1,France
419,27,0,2,121580.42,1,0,1,134720.51,1,0,Spain
640,55,0,10,132436.34,1,1,0,978.66,0,1,France
570,34,0,10,0.0,2,0,1,183387.12,0,1,Spain
640,46,0,5,107978.4,2,1,0,155876.06,1,0,Germany
689,40,1,4,78119.59,4,1,0,119259.34,1,0,Germany
725,26,0,6,98684.15,1,0,0,133720.57,0,1,France
751,44,0,10,0.0,2,1,0,170634.49,1,0,France
544,53,1,9,0.0,1,1,0,125692.07,1,0,Spain
768,43,0,2,129264.05,2,0,0,19150.14,1,0,Germany
648,37,0,6,131753.41,1,1,0,86894.67,0,1,Germany
577,33,0,6,0.0,2,1,0,57975.8,1,0,Spain
639,27,0,2,0.0,1,1,1,82938.99,1,0,Spain
686,26,0,1,57422.62,1,1,1,79189.4,0,1,Germany
657,28,0,7,0.0,2,0,1,5177.62,1,0,France
613,34,0,5,144094.2,1,1,0,44510.26,0,1,France
701,33,0,9,147510.34,1,1,0,190611.92,0,1,France
578,28,0,8,161592.76,1,1,0,177834.79,1,0,Spain
689,40,0,1,0.0,2,1,1,119446.64,1,0,France
687,72,0,4,0.0,2,1,1,50267.69,1,0,Spain
499,53,1,1,75225.53,2,0,0,144849.1,1,0,Spain
693,39,0,0,0.0,2,0,0,81901.6,1,0,Spain
737,70,0,9,87542.89,2,1,1,42576.86,1,0,France
651,32,0,8,144581.96,1,1,1,87609.5,1,0,France
753,33,0,5,122568.05,2,1,1,82820.85,0,1,France
523,24,0,5,172231.93,1,0,1,155144.12,1,0,Spain
458,28,0,2,171932.26,2,1,1,9578.24,1,0,Germany
643,39,0,7,0.0,2,1,1,170392.59,0,1,France
638,34,0,7,0.0,2,0,0,3946.29,1,0,Spain
685,38,0,4,111798.06,2,1,1,102184.66,0,1,Germany
684,38,0,4,0.0,3,1,0,75609.84,0,1,France
670,27,0,5,79336.61,1,1,1,26170.08,1,0,France
701,63,1,3,120916.52,3,0,0,144727.45,0,1,Germany
705,31,0,3,142905.51,1,1,1,58134.97,1,0,France
593,27,1,10,0.0,3,0,0,94620.0,0,1,Spain
651,33,0,1,96834.78,1,1,0,108764.69,1,0,France
741,37,0,9,105261.76,2,1,1,149503.54,0,1,France
596,54,1,1,123544.0,1,1,1,120314.75,0,1,Germany
581,41,0,2,127913.71,2,1,1,44205.95,0,1,Germany
689,28,1,5,95328.6,1,1,0,6129.61,1,0,Spain
544,30,0,4,73218.89,1,0,1,126796.69,0,1,France
718,41,1,1,0.0,2,0,1,27509.52,1,0,France
583,35,0,8,149995.72,2,1,0,42143.55,0,1,Germany
663,28,0,8,123674.28,2,1,1,87985.2,0,1,Germany
666,33,0,2,124125.26,1,1,0,81884.8,0,1,Germany
524,29,1,3,159035.45,1,1,0,2705.31,0,1,Spain
599,27,0,5,0.0,2,1,0,30546.4,0,1,France
667,27,0,7,156811.74,1,1,1,149402.59,0,1,France
727,52,0,4,0.0,2,1,1,118429.02,0,1,France
689,55,0,4,0.0,2,1,1,58442.25,1,0,Spain
639,39,0,6,150555.83,1,1,0,30414.17,0,1,France
678,28,0,2,109137.12,1,1,1,58814.41,0,1,France
523,36,0,8,158351.02,2,1,0,155304.53,0,1,France
650,47,0,9,0.0,1,1,0,187943.6,1,0,France
744,35,0,7,0.0,2,1,1,43036.6,0,1,Spain
697,40,0,4,0.0,2,0,1,26543.28,0,1,France
800,46,0,6,0.0,2,1,0,171928.04,1,0,Spain
664,24,0,7,0.0,1,0,1,35611.35,0,1,France
740,39,0,9,0.0,2,1,0,19047.23,0,1,France
835,56,0,2,0.0,2,1,1,39820.13,1,0,France
559,52,1,2,0.0,1,1,0,129013.59,0,1,France
676,36,0,1,82729.49,1,1,0,113810.12,0,1,Spain
613,45,0,9,142765.24,2,1,0,34749.65,1,0,Germany
713,25,0,4,121172.97,1,1,1,56268.98,1,0,France
751,28,0,10,132932.14,2,1,1,46630.47,1,0,Germany
523,22,0,8,123374.46,1,1,1,124906.59,0,1,France
775,74,0,0,161371.5,1,1,1,134869.93,1,0,Germany
608,45,1,4,0.0,2,0,0,36697.48,0,1,Spain
673,51,0,8,79563.36,2,1,1,172200.91,0,1,France
616,46,0,2,0.0,2,1,0,137136.46,0,1,France
650,48,0,7,138232.24,1,1,0,57594.78,1,0,Germany
655,41,1,5,0.0,1,0,0,36548.0,1,0,France
782,53,1,1,81571.05,1,1,0,182960.46,1,0,Germany
781,35,0,1,0.0,2,0,0,42117.9,0,1,Spain
593,33,0,0,95927.04,1,1,0,199478.05,1,0,France
505,35,0,8,116932.59,1,1,0,91092.84,0,1,Spain
707,40,1,1,0.0,2,1,0,14090.4,0,1,France
692,36,0,3,79551.12,1,0,1,178267.07,1,0,France
813,30,0,1,116416.94,1,0,1,85808.22,0,1,Germany
850,37,0,4,88141.1,1,1,0,109659.12,0,1,Spain
753,32,0,6,177729.13,1,1,1,161642.08,0,1,France
850,32,0,5,0.0,1,1,1,3830.59,1,0,Spain
671,32,0,6,123912.78,2,1,1,146636.44,0,1,Spain
791,33,1,3,0.0,1,1,1,144413.92,1,0,France
624,80,0,3,0.0,1,1,1,65801.44,0,1,France
649,35,0,4,108306.44,1,1,1,192486.24,1,0,France
732,48,1,4,102962.62,1,1,0,120852.85,1,0,Germany
664,36,0,0,103502.22,1,1,1,146191.82,1,0,France
789,43,1,8,119654.44,2,0,1,148412.24,0,1,Germany
680,33,0,10,183768.47,1,1,0,164119.35,0,1,France
701,37,0,1,0.0,2,1,0,163457.55,0,1,France
684,25,0,1,0.0,2,0,1,144978.47,1,0,France
586,52,0,6,140900.97,1,1,1,67288.89,1,0,France
522,25,0,5,94049.92,2,1,0,103269.0,1,0,Germany
739,27,0,8,98926.4,1,1,1,106969.98,1,0,Spain
835,18,0,2,142872.36,1,1,1,117632.63,0,1,Germany
790,29,0,3,46057.96,2,1,1,189777.66,0,1,Spain
671,48,0,6,119769.77,1,0,1,66032.65,1,0,France
560,44,0,5,143244.97,1,1,0,98661.27,1,0,France
651,28,0,10,79562.98,1,1,1,74687.37,0,1,France
682,69,0,6,0.0,2,0,1,149604.18,0,1,France
808,41,0,0,0.0,1,1,1,79888.78,0,1,France
644,26,0,8,96659.64,2,1,1,138775.69,0,1,Spain
688,29,0,1,0.0,2,1,0,154695.57,0,1,France
617,26,0,2,165947.99,2,0,1,168834.38,1,0,France
738,33,0,4,92676.3,1,1,0,105817.63,0,1,France
663,45,0,5,83195.12,1,1,1,48682.1,0,1,France
515,48,1,5,129387.94,1,0,1,147955.91,0,1,France
845,28,0,9,0.0,2,1,1,56185.98,1,0,France
639,38,0,9,130233.14,1,1,1,81861.1,0,1,Spain
557,32,0,3,123502.53,1,1,1,69826.8,1,0,France
543,37,0,8,140894.06,2,1,1,118059.19,0,1,Germany
585,44,0,7,163867.86,1,1,1,112333.22,0,1,Germany
610,27,0,2,0.0,2,1,0,14546.76,1,0,France
727,18,0,2,93816.7,2,1,0,126172.11,1,0,Germany
540,40,0,8,0.0,2,1,0,3560.0,1,0,Spain
418,35,0,7,0.0,2,1,1,88878.15,0,1,France
660,32,0,0,114668.89,1,1,0,84605.0,1,0,France
850,38,0,5,146756.68,1,1,0,78268.61,0,1,Germany
618,46,1,6,150213.71,1,1,0,120668.46,1,0,France
642,18,0,5,111183.53,2,0,1,10063.75,0,1,Germany
850,40,1,9,99816.46,1,1,1,163989.66,1,0,France
739,34,0,9,0.0,1,1,0,60584.33,0,1,France
508,41,0,5,0.0,2,1,1,94170.84,1,0,France
667,41,0,6,0.0,2,0,0,167181.77,0,1,France
741,60,0,5,0.0,1,1,1,38914.51,1,0,France
592,29,0,7,0.0,2,1,1,91196.67,0,1,France
651,45,1,6,86714.06,1,1,0,85869.89,1,0,Germany
773,52,0,2,0.0,2,1,0,57337.79,0,1,Spain
850,41,0,8,132838.07,1,1,1,175347.28,0,1,Spain
550,42,1,10,128707.31,1,1,0,63092.65,1,0,Germany
783,40,0,6,0.0,2,1,0,109742.55,0,1,France
777,29,0,2,0.0,2,1,0,124489.88,0,1,France
659,29,1,6,123192.12,1,1,1,56971.41,0,1,France
727,46,1,3,115248.11,4,1,0,130752.01,0,1,Germany
603,38,0,8,59360.77,1,1,1,191457.06,0,1,France
644,37,0,9,0.0,2,1,1,96442.86,0,1,Spain
647,35,0,6,112668.7,1,0,1,122584.29,1,0,France
648,37,0,7,138503.51,2,1,0,57215.85,1,0,Germany
721,57,0,1,0.0,1,1,1,195940.96,0,1,Spain
524,29,0,7,0.0,2,1,1,105448.74,0,1,France
626,34,0,3,0.0,2,1,1,37870.29,1,0,France
569,43,0,7,0.0,2,1,0,52534.81,0,1,France
578,36,0,1,157267.95,2,1,0,141533.19,0,1,Spain
769,40,0,9,133871.05,1,1,1,50568.02,1,0,France
694,31,0,4,141989.27,2,1,0,26116.82,0,1,Germany
664,41,0,5,0.0,1,1,1,152054.33,1,0,France
646,38,0,7,0.0,2,1,0,1528.4,0,1,France
779,29,1,3,46388.16,3,1,0,127939.26,1,0,France
782,72,1,5,148666.99,1,1,0,2605.65,1,0,Germany
769,34,1,7,115101.5,1,0,0,57841.89,0,1,Germany
655,67,0,6,148363.38,1,1,1,186995.17,0,1,Germany
623,46,1,4,0.0,1,1,0,5549.11,0,1,Spain
705,39,0,8,144102.32,1,1,1,11682.36,1,0,Spain
686,41,1,5,128876.71,3,1,1,106939.34,0,1,France
678,36,0,6,118448.15,2,1,0,53172.02,0,1,Germany
738,39,0,5,0.0,2,1,1,114388.98,0,1,France
703,28,0,9,0.0,2,0,1,2151.17,0,1,France
554,42,0,1,0.0,2,0,1,183492.9,0,1,Spain
582,38,1,9,135979.01,4,1,1,76582.95,1,0,France
644,37,1,6,117271.8,2,1,0,104217.96,0,1,France
724,29,0,4,0.0,1,1,0,8982.75,0,1,France
593,33,0,1,0.0,2,0,0,9984.4,0,1,France
710,30,0,10,0.0,2,1,0,19500.1,1,0,Spain
631,35,0,8,129205.49,1,1,1,79146.36,0,1,France
739,41,1,8,0.0,1,1,0,191694.77,1,0,Spain
644,18,1,7,0.0,1,0,1,59645.24,0,1,Spain
652,35,0,7,104015.54,2,1,1,55207.88,0,1,Germany
554,37,0,3,0.0,2,1,0,166177.3,0,1,Spain
483,30,0,9,0.0,2,0,0,136356.97,1,0,France
669,42,0,1,103873.39,1,1,0,148611.52,1,0,Germany
841,52,1,3,112383.03,1,1,0,85516.37,1,0,Germany
662,34,0,2,117731.79,2,0,1,55120.79,0,1,France
821,45,0,0,135827.33,2,1,1,131778.58,0,1,Germany
783,38,0,9,114135.17,1,1,0,153269.98,0,1,France
850,28,0,9,0.0,2,1,1,164864.67,1,0,France
559,62,0,6,118756.62,1,1,1,20367.68,0,1,France
602,34,0,8,98382.72,1,1,0,39542.0,0,1,Spain
563,41,1,2,100520.92,1,1,1,19412.8,0,1,Germany
695,35,0,7,79858.13,2,1,1,127977.66,1,0,Spain
546,20,0,6,0.0,1,0,1,20508.85,1,0,France
719,76,0,10,95052.29,1,1,0,176244.87,1,0,Germany
539,42,0,1,177728.55,1,1,0,105013.63,0,1,Germany
632,71,0,3,83116.68,1,1,1,27597.76,0,1,France
772,34,0,7,111565.91,1,1,1,121073.23,0,1,Germany
708,40,0,8,83015.71,1,1,0,101089.76,0,1,Spain
668,28,0,1,124511.01,1,0,0,114258.18,1,0,Germany
738,67,0,1,130652.52,1,0,1,22762.23,1,0,France
785,55,0,5,0.0,2,1,1,7008.65,0,1,France
597,61,0,5,0.0,2,1,1,81299.17,0,1,France
531,37,0,7,121854.45,1,1,0,147521.35,0,1,France
509,26,0,10,0.0,2,1,1,6177.83,0,1,France
508,35,0,1,86893.28,1,0,0,59374.82,0,1,France
749,32,0,7,79523.13,1,0,1,157648.12,1,0,Germany
621,55,1,7,131033.76,1,0,1,75685.59,1,0,Germany
659,33,0,7,89939.62,1,1,0,136540.09,1,0,France
634,59,1,3,95727.05,1,0,0,97939.4,1,0,Germany
675,39,0,7,0.0,2,0,1,36267.21,0,1,France
770,31,0,3,155047.56,2,1,1,186064.34,0,1,France
736,29,0,9,0.0,2,0,0,176152.7,1,0,France
524,44,0,10,118569.03,2,0,0,82117.2,0,1,France
674,28,0,5,0.0,1,1,1,151925.25,0,1,France
700,44,0,9,0.0,2,1,0,142287.65,0,1,Spain
741,35,0,1,0.0,2,1,0,36557.55,1,0,France
455,40,0,1,0.0,3,0,1,129975.34,0,1,France
608,37,0,2,130461.02,1,1,0,21967.15,0,1,Spain
776,36,0,1,0.0,2,1,0,53477.76,0,1,France
635,33,1,1,0.0,3,0,0,178067.33,0,1,France
746,37,0,4,0.0,2,0,1,171039.56,1,0,France
