Concentration Coeff (Mean),Concentration Coeff (SD),Shannon's Entropy (Mean),Shannon's Entropy (SD),Attr-to-Inst Ratio,Canonical Corr (Mean),Canonical Corr (SD),Correlation (Mean),Correlation (SD),Covariance (Mean),Covariance (SD),Eigenvalues (Mean),Eigenvalues (SD),Inst-to-Attr Ratio,IQ Range (Mean),IQ Range (SD),Kurtosis (Mean),Kurtosis (SD),Median Abs Dev (Mean),Median Abs Dev (SD),Mean (Mean),Mean (SD),Median (Mean),Median (SD),Num Attr,Num Binary Attr,Num Correlated Attr,Num Instances,Num Outliers,SD (Mean),SD (SD),Skewness (Mean),Skewness (SD),Sparsity (Mean),Sparsity (SD),Ave Num Feat per PCA Dim,Ave Num PCA Dim per Point,PCA-to-Orig Dim Ratio,Trimmed Mean (Mean),Trimmed Mean (SD),Variance (Mean),Variance (SD),1-Itemset Min,1-Itemset Q1,1-Itemset Q2,1-Itemset Q3,1-Itemset Max,2-Itemset Min,2-Itemset Q1,2-Itemset Q2,2-Itemset Q3,2-Itemset Max,best_dist_metric_ari,best_dist_metric_dbs
0.090961256,0.177540724,0.444431101,0.35897276,0.107936508,0.566753565,0.475949447,0.142438215,0.157117547,0.015003034,0.022452628,0.112107858,0.175875072,9.264705882,0.235294118,0.41259148,14.62965175,28.33654951,0,0,0.352941176,0.346634872,0.294117647,0.46249729,34,34,0.037433155,315,25,0.311301577,0.125138993,1.485311699,3.848726394,0.498407643,0,0.107936508,0.050793651,0.470588235,0.31372549,0.419336948,0.112107858,0.078545541,0.006349206,0.184126984,0.647619048,0.93968254,1,0,0.263492063,0.495238095,0.733333333,1,manhattan,chebyshev
0.081572494,1.16E-05,3.459422648,0,0.001333333,0.529630222,0.081338449,0.063719363,0.169068868,0.003068871,0.019575656,0.048162999,0.004355398,750,0.270380106,0.008188522,-0.333512417,0.215303609,0.209045682,0.011598493,0.473250426,0.019868863,0.485048,0.020606881,2,0,0,1500,1,0.219459911,0.000832581,-0.020548225,0.135158389,8.91E-07,0,0.001333333,0.001333333,1,0.476273412,0.019182297,0.048162999,0.000365436,0.090666667,0.090666667,0.090666667,0.091333333,0.091333333,0.121333333,0.155333333,0.170666667,0.178,0.182666667,manhattan,euclidean
0.322222205,0.253059225,0.476828409,0.461700134,0.916666667,0.577350269,0.29334057,0.181706041,0.169068868,0.099173554,0.069207166,0.198347107,0.406188048,1.090909091,0.363636364,0.323334895,-1.421296296,0.68919544,0.134781818,0.299870615,0.454545455,0.269679945,0.454545455,0.471939904,11,10,0.454545455,12,8,0.423872916,0.143341358,0,0.90642426,0.504132231,0.164460733,0.916666667,0.25,0.272727273,0.454545455,0.36773261,0.198347107,0.071213587,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,manhattan,euclidean
0.033190372,0.053554216,5.254570598,0.892024674,0.00011,0.65869772,0.244218067,0.190528894,0.317428983,0.003164791,0.008537163,0.03220865,0.046420312,9090.909091,0.212661403,0.197124272,27049.27427,46326.24067,0.141913542,0.121856139,0.578122614,0.296239671,0.591281968,0.298067038,11,0,0.163636364,100000,6,0.140980717,0.116474875,-85.57389817,146.8952326,0.01520553,0.050231399,0.00011,5.00E-05,0.454545455,0.578656661,0.300846526,0.03220865,0.035461705,0.003250271,0.110509209,0.111592633,0.24539545,0.996749729,0.005417118,0.193932828,0.267605634,0.590465872,0.984832069,manhattan,chebyshev
0.110906437,0.177019645,1.898773638,1.753027485,0.000456621,0.533588724,0.321703891,0.219963507,0.212446417,0.021953161,0.026482673,0.104791618,0.146697851,2190,0.233533367,0.339571057,0.904261483,1.393674789,0.040384467,0.10072581,0.29764276,0.261277583,0.216266826,0.389774468,16,9,0.1,35040,13,0.31356112,0.083080953,1.10556019,1.208525555,0.28985621,0.247835203,0.000456621,0.000228311,0.5,0.226945327,0.356013498,0.104791618,0.051782219,0.012471461,0.031164384,0.03125,0.032277397,0.857534247,0,0.060131279,0.0625,0.164811644,1,mahalanobis,chebyshev
0.020085307,0.061660324,0.713507574,0.617621361,0.003134119,0.153669564,0.370906907,0.135019063,0.188068271,0.023528876,0.044834812,0.126777225,0.397491449,319.0689655,0.414810218,0.49597076,81.72534676,285.1510005,0.000280132,0.002133424,0.242616582,0.238330368,0.173346343,0.3806307,58,54,0.06291591,18506,34,0.313885676,0.169554341,4.383128744,7.321710957,0.467311863,0.121108076,0.003134119,0.001296877,0.413793103,0.204071874,0.283798605,0.126777225,0.09680609,0.000486329,0.063898195,0.327893656,0.675470118,0.999513671,0,0.293040095,0.492434886,0.673889549,1,manhattan,chebyshev
0.058670353,0.142788934,0.257726134,0.332599517,0.370860927,0.588324394,0.097702546,0.055477193,0.096569457,0.002976084,0.008269176,0.043573587,0.079175611,2.696428571,0.022959184,0.138308857,49.4975557,51.26013973,0.003782143,0.028302966,0.078477197,0.161164459,0.042517007,0.192773713,56,55,0.01038961,151,55,0.187068139,0.09346166,6.120860112,3.732192271,0.488069358,0.064336366,0.370860927,0.198675497,0.535714286,0.045370163,0.193211782,0.043573587,0.044113812,0.006622517,0.026490066,0.21192053,0.973509934,1,0,0.072847682,0.609271523,0.927152318,1,manhattan,chebyshev
0.500721614,0.249604719,2.584910351,8.38E-05,0.516666667,0.951977077,0.322741371,0.787893979,0.356904388,0.028556722,0.013687063,0.035281659,0.352704077,1.935483871,0.238265206,0.039568919,0.946839229,1.251272228,0.170692336,0.02509594,0.356708526,0.096804005,0.330622711,0.112883445,124,0,0.777602937,240,122,0.186636427,0.021263795,0.689981666,0.513028577,0.000501904,0.000270654,0.516666667,0.016666667,0.032258065,0.336956914,0.108579125,0.035281659,0.007298891,0.158333333,0.166666667,0.166666667,0.166666667,0.170833333,0,0.266666667,0.316666667,0.333333333,0.341666667,manhattan,manhattan
0.030134341,0.12391025,2.863132158,1.328976475,0.0030003,0.417956632,0.29334057,0.093432143,0.219231361,0.00531119,0.017240787,0.04980165,0.080463077,333.3,0.26176237,0.272668604,0.689029794,1.796834817,0.103399211,0.072894156,0.453847009,0.22257464,0.41224198,0.308471622,10,2,0.088888889,3333,9,0.201438496,0.101237798,0.091665821,1.133925732,0.112554905,0.206320021,0.0030003,0.00210021,0.7,0.435943895,0.276967653,0.04980165,0.057322129,0.03030303,0.069906991,0.071407141,0.074332433,0.903090309,0.062406241,0.129012901,0.133813381,0.141614161,0.876987699,mahalanobis,manhattan
0.048101933,0.208519022,2.880436052,1.350195627,0.00570057,0.409562304,0.29334057,0.059089726,0.206975699,0.003945126,0.020755219,0.048507612,0.108852676,175.4210526,0.257735767,0.273796234,0.800087343,1.85462154,0.099755277,0.064370204,0.460534576,0.201291769,0.448120664,0.286373324,19,4,0.046783626,3333,17,0.19505379,0.105084883,0.160955375,1.080578628,0.116340291,0.204825312,0.00570057,0.0030003,0.526315789,0.453315555,0.255840158,0.048507612,0.058448696,0.03030303,0.070507051,0.071707171,0.074107411,0.903090309,0,0.129912991,0.134113411,0.141914191,1,mahalanobis,euclidean
0.035186539,0.041297953,4.700433704,9.67E-06,0.000525762,0.572295469,0.29334057,0.278780596,0.272877393,0.005707222,0.007194029,0.023230274,0.038055198,1902,0.174208551,0.129793894,4.270956302,5.637409828,0.115138155,0.077459967,0.350181135,0.160404546,0.325423486,0.179631835,10,0,0.222222222,19020,8,0.135321711,0.073924198,0.646243012,1.327500713,3.75E-05,6.16E-05,0.000525762,0.000262881,0.5,0.333056665,0.172986112,0.023230274,0.024828102,0.03785489,0.038433228,0.038485804,0.038485804,0.039064143,0.008044164,0.072975815,0.074237645,0.075709779,0.077970557,mahalanobis,euclidean
0.015358551,0.030503995,0.499436624,0.611200678,0.099236641,0.82063433,0.322741371,0.089491439,0.091030939,0.006616699,0.010615711,0.067474267,0.079442654,10.07692308,0.055535735,0.146961852,40.27918221,50.81454104,0.010295702,0.037121682,0.091717099,0.089432634,0.010174437,0.036684455,13,12,0,131,12,0.229036917,0.127544977,5.24326023,3.932821321,0.458006802,0.137541122,0.099236641,0.061068702,0.615384615,0.02093831,0.045458738,0.067474267,0.06554201,0.007633588,0.106870229,0.20610687,0.893129771,0.992366412,0.015267176,0.20610687,0.5,0.79389313,0.984732824,euclidean,chebyshev
-0.000181086,0.000499719,0.164260361,0.614853418,0.003174052,-0.001005719,0.29334057,0.0086073,0.043131595,0.000404196,0.004311048,0.015385361,0.073267495,315.0547264,0.020609796,0.140028317,13664.66553,22125.5773,0.00035129,0.003717984,0.033543407,0.121387856,0.023166983,0.143271225,201,197,0.00199005,63326,197,0.06946223,0.103020199,79.58156669,85.83314789,0.490117709,0.069472575,0.003174052,0.000521113,0.164179104,0.022176141,0.127985487,0.015385361,0.039998264,1.58E-05,0.001737043,0.030303509,0.998262957,1,0,0.023355336,0.275684553,0.976644664,1,manhattan,chebyshev
0.116780689,0.169303247,0.723887343,0.5626438,0.322580645,0.566704029,0.322741371,0.214537576,0.162324679,0.012372018,0.018641126,0.060104518,0.180343845,3.1,0.194760417,0.302020651,17.23670422,34.23269376,0.042840962,0.121589465,0.134386201,0.121037954,0.059354167,0.141733646,60,16,0.083050847,186,43,0.224809222,0.098627865,3.113427575,2.948549352,0.346014372,0.173121497,0.322580645,0.096774194,0.3,0.081550781,0.123461201,0.060104518,0.050021762,0.005376344,0.090053763,0.322580645,0.768817204,1,0,0.23655914,0.47311828,0.709677419,1,manhattan,chebyshev
0.156278408,0.144507333,2.44687565,1.803650184,0.000433847,0.132468757,0.29334057,0.181706041,0.169068868,0.003234368,0.012399935,0.026387284,0.124508006,2304.961039,0.075334075,0.205583565,876.575042,1911.348416,0.004923807,0.012198854,0.058686359,0.100384044,0.011075069,0.06201655,77,6,0.068694463,177482,61,0.103338572,0.126155118,12.67139553,19.02666034,0.197531302,0.371872739,0.000433847,5.63E-05,0.12987013,0.02697171,0.080746753,0.026387284,0.053491938,0.000642319,0.017838429,0.017855332,0.017921536,1,0,0.033783708,0.035485289,0.037750307,1,mahalanobis,manhattan
0.07452775,0.142425226,3.248805081,1.777972986,0.000792079,0.402465792,0.29334057,0.199168755,0.200761792,0.018699769,0.030305626,0.092933929,0.153352136,1262.5,0.410739625,0.382521168,5.309355011,13.65926379,0.101919618,0.10499504,0.521464067,0.224958535,0.40516455,0.346415842,12,4,0.106060606,15150,6,0.269331475,0.149159411,-0.563647346,2.436732337,0.173802985,0.241502521,0.000792079,0.000462046,0.583333333,0.49041069,0.268739931,0.092933929,0.092013677,0.011881188,0.041650165,0.041650165,0.041716172,0.853861386,0.032739274,0.078151815,0.080990099,0.096831683,0.858547855,manhattan,euclidean
0.157280078,0.238228636,1.616516971,1.848216789,0.001069204,0.805109582,0.29334057,0.181706041,0.169068868,0.003544002,0.011106689,0.053489666,0.102021062,935.275,0.108018881,0.28014607,12.99677325,28.99995477,0.015716087,0.061122085,0.134267875,0.175437226,0.065324129,0.186698821,40,11,0.033333333,37411,24,0.167376971,0.161640995,2.330827699,2.758714854,0.418264176,0.417334982,0.001069204,0.000294031,0.275,0.087282909,0.189491182,0.053489666,0.070554116,0.013097752,0.03025848,0.03031194,0.030605972,1,0,0.05800433,0.06041004,0.188547486,0.986902248,manhattan,chebyshev
0.010660326,0.003376888,5.082827555,0.005030595,9.66E-05,0.220484568,0.595341695,0.089183679,0.126558676,0.000963852,0.001135283,0.020160165,0.022733185,10350,0.152602866,0.116082147,1.518742347,1.185035126,0.112321329,0.084728534,0.470369645,0.135490131,0.461133776,0.154979998,4,0,0,41400,4,0.128724394,0.069187628,0.371309033,0.832267616,0.001193953,0.000787676,9.66E-05,9.66E-05,1,0.459408254,0.151453265,0.020160165,0.022556273,0.019419821,0.028737229,0.029419579,0.030264969,0.038380715,0.041834738,0.055095288,0.05722084,0.059008237,0.069249535,mahalanobis,manhattan
0.018627339,0.023549285,0.917069344,0.122543445,0.253968254,0.153942729,0.400031153,0.141531494,0.099026834,0.03094723,0.020916472,0.223947464,0.301301278,3.9375,0.84375,0.365962527,-1.326412813,1.217960514,0,0,0.377108135,0.109666419,0.078125,0.270489709,64,64,0.004960317,252,10,0.471125772,0.04493914,0.574373213,0.595346153,0.498007968,0,0.253968254,0.198412698,0.78125,0.303762336,0.166677197,0.223947464,0.038750983,0.119047619,0.416666667,0.5,0.583333333,0.880952381,0.067460317,0.420634921,0.5,0.579365079,0.932539683,euclidean,chebyshev
0.107882784,0.159659659,0.762525784,0.301224484,0.45,0.54886304,0.29334057,0.223092339,0.192553264,0.049195906,0.046796123,0.218128655,0.2052819,2.222222222,0.694444444,0.463980364,-1.245862394,0.760949018,0,0,0.333333333,0.129903811,0.111111111,0.333333333,9,9,0.083333333,20,3,0.465688727,0.037689488,0.71753806,0.57529924,0.473684211,5.89E-17,0.45,0.3,0.666666667,0.222222222,0.216506351,0.218128655,0.03459912,0.2,0.3,0.55,0.7,1,0.2,0.4,0.5,0.6,0.8,mahalanobis,chebyshev
0.096693886,0.212385372,1.079762849,0.723973416,0.094890511,0.49239213,0.322741371,0.140142891,0.199595423,0.02061464,0.038855345,0.14613249,0.179774412,10.53846154,0.523494663,0.474566026,2.585532399,7.424925114,0.044165787,0.10171057,0.396405856,0.251690685,0.323388774,0.439047063,13,10,0.038461538,137,5,0.361657509,0.128896721,0.602752735,1.917433805,0.391252559,0.200073507,0.094890511,0.051094891,0.538461538,0.348403532,0.336867368,0.14613249,0.086135628,0.065693431,0.191605839,0.284671533,0.503649635,1,0,0.343065693,0.481751825,0.605839416,1,mahalanobis,chebyshev
0.002790228,0.005046761,0.34122534,0.226947243,0.016886544,0.758241351,0.131753624,0.049484313,0.051160311,0.003359036,0.005278452,0.065010096,0.066671547,59.21875,0.03125,0.176776695,24.71748254,26.01640776,0,0,0.079567942,0.092344903,0,0,32,32,0,1895,31,0.234542716,0.101599141,4.557080895,2.475678211,0.499736008,0,0.016886544,0.013192612,0.78125,0.01687555,0.081322096,0.065010096,0.056517672,0.010026385,0.049604222,0.5,0.950395778,0.989973615,0.021635884,0.1176781,0.5,0.8823219,0.978364116,manhattan,chebyshev
0.005266907,0.016687351,0.410882268,0.261582918,0.052631579,0.462202071,0.322741371,0.06054955,0.061092743,0.005699318,0.011002303,0.083089154,0.084284183,19,0.1,0.307793506,50.83855157,112.3485481,0,0,0.1,0.086629893,0,0,20,20,0,380,18,0.262268734,0.122707462,5.051605719,5.349473639,0.498680739,1.14E-16,0.052631579,0.034210526,0.65,0.016666667,0.037906192,0.083089154,0.063607451,0.002631579,0.088157895,0.5,0.911842105,0.997368421,0.005263158,0.176315789,0.5,0.823684211,0.994736842,mahalanobis,chebyshev
0.129065729,0.088686711,1.998112792,0.002195144,0.027027027,0.504687686,0.322741371,0.446990249,0.219532151,0.024013702,0.007923,0.058056507,0.047093257,37,0.345074606,0.085640455,-0.182415567,1.142932348,0.230494313,0.069755498,0.436552869,0.165367891,0.447087171,0.233655696,3,0,0.333333333,111,1,0.238753248,0.039750357,0.176508004,0.922493402,0.008247032,0.007718524,0.027027027,0.027027027,1,0.437580184,0.20695434,0.058056507,0.019032953,0.225225225,0.243243243,0.252252252,0.252252252,0.279279279,0.108108108,0.34009009,0.369369369,0.416666667,0.531531532,manhattan,euclidean
0.1477533,0.109454211,2.564403864,0.041047844,0.012383901,0.797815452,0.322741371,0.255754858,0.328896803,0.013385001,0.016041093,0.063220759,0.047393324,80.75,0.318289294,0.052377284,-0.633037939,0.336292053,0.234855152,0.040138642,0.512959917,0.03903109,0.53612912,0.085953444,4,0,0.166666667,323,1,0.247850689,0.048864378,-0.148947025,0.308303624,0.035100049,0.070063506,0.012383901,0.009287926,0.75,0.526444863,0.065258965,0.063220759,0.025918561,0.108359133,0.164086687,0.167182663,0.167182663,0.247678019,0.099071207,0.24380805,0.27244582,0.328173375,0.414860681,manhattan,chebyshev
0.003713229,0.012900561,0.313698981,0.181979523,0.238461538,0.707932893,0.322741371,0.033333333,0.036799004,0.001908811,0.005738,0.057264316,0.057269193,4.193548387,0,0,17.3697402,7.653805245,0,0,0.064516129,0.060395717,0,0,31,31,0,130,31,0.226679981,0.077952031,4.218593579,1.219589506,0.496124031,2.26E-16,0.238461538,0.207692308,0.870967742,0,0,0.057264316,0.046350202,0.038461538,0.038461538,0.5,0.961538462,0.961538462,0.076923077,0.076923077,0.5,0.923076923,0.923076923,mahalanobis,chebyshev
0.104560549,0.145638275,1.721987571,1.179687837,0.002710027,0.525610109,0.29334057,0.24552546,0.24429017,0.036387951,0.035751869,0.160937483,0.228826174,369,0.574421341,0.308017585,-0.850637328,1.69221535,0.352982232,0.341911066,0.438480258,0.156215491,0.433605829,0.339260054,19,7,0.169590643,7011,2,0.39538969,0.069715709,0.186154175,0.879042188,0.33839728,0.170746174,0.002710027,0.001854229,0.684210526,0.399651252,0.222066765,0.160937483,0.055318497,0.030951362,0.052631579,0.053772643,0.317643703,0.903294822,0,0.12908287,0.327913279,0.486521181,0.925830837,manhattan,euclidean
0.004392302,0.000861933,3.735263089,0.162182193,0.002747253,0.056848272,0.29334057,0.028870932,0.030535394,0.000438956,0.000440891,0.016227977,0.004426192,364,0.159760266,0.037611849,0.542522695,0.666866386,0.118234196,0.027759144,0.490369817,0.068269913,0.487328911,0.07398905,9,0,0,3276,9,0.126487621,0.016045763,0.083684533,0.224896478,1.83E-05,3.39E-05,0.002747253,0.002747253,1,0.488351882,0.072204855,0.016227977,0.004019474,0.016178266,0.071428571,0.071428571,0.071428571,0.26953602,0.065628816,0.130647131,0.132478632,0.134310134,0.346459096,mahalanobis,euclidean
0.008682756,0.007736828,3.976995546,0.377725546,0.002500313,0.246572011,0.329327285,0.108483627,0.146753006,0.008503976,0.012011857,0.084077581,0.069054995,399.95,0.451131326,0.163939281,-0.58462018,1.17939471,0.256025022,0.145655492,0.369874647,0.120832732,0.300197449,0.196317836,20,0,0.036842105,7999,3,0.287709006,0.037007944,0.504504296,0.667751514,0.020861407,0.033004082,0.002500313,0.002125266,0.85,0.330610161,0.161659513,0.084077581,0.021254039,0.020127516,0.05175647,0.05288161,0.057225903,0.349418677,0.021877735,0.097887236,0.102512814,0.118389799,0.404425553,mahalanobis,euclidean
0.171397018,0.387061619,1.902523012,1.042477055,0.008,0.030905749,0.074188061,0.175807601,0.403820913,0.043025501,0.101596644,0.166124433,0.226487319,125,0.745916795,0.293728179,-1.58434017,0.483747063,0.179157018,0.20745816,0.504154083,0.009491242,0.506510015,0.408330094,4,2,0.166666667,500,0,0.393183853,0.123994032,-0.039662392,0.06577432,0.254949293,0.281820209,0.008,0.006,0.75,0.507653313,0.016315864,0.166124433,0.097393378,0.13,0.141,0.146,0.156,0.51,0,0.246,0.476,0.502,1,manhattan,euclidean
0.055930635,0.059200168,2.807288968,6.12E-05,0.013636364,0.111134553,0.096103725,0.299166299,0.277792774,0.002811987,0.003264722,0.009462507,0.011052403,73.33333333,0.076205544,0.033787886,49.43038436,59.89197157,0.041579588,0.022013744,0.07052569,0.026603068,0.040056131,0.022437413,6,0,0.2,440,6,0.095183336,0.02198108,5.113934637,3.116882762,0.000100374,6.23E-05,0.013636364,0.009090909,0.666666667,0.046516703,0.022162917,0.009462507,0.003876194,0.138636364,0.143181818,0.143181818,0.143181818,0.145454545,0.077272727,0.234090909,0.245454545,0.259090909,0.288636364,euclidean,manhattan
0.080653315,0.050500366,2.317305808,0.008828109,0.073033708,0.897248733,0.322741371,0.304957481,0.190846486,0.013026109,0.009624702,0.041546953,0.059697038,13.69230769,0.294775079,0.07689021,-0.060275729,0.898575345,0.206433746,0.050707891,0.408491336,0.078760727,0.39865471,0.106597407,13,0,0.179487179,178,7,0.201441957,0.032384634,0.344288886,0.465443485,0.006196757,0.0055093,0.073033708,0.056179775,0.769230769,0.398033409,0.093230843,0.041546953,0.013003384,0.134831461,0.196629213,0.202247191,0.202247191,0.264044944,0.106741573,0.292134831,0.320224719,0.353932584,0.466292135,manhattan,euclidean
0.023431967,0.021466259,3.444973601,0.011283712,0.0068793,0.369102162,0.550236944,0.199823242,0.188263955,0.003709941,0.004362376,0.018055148,0.020994639,145.3636364,0.161325011,0.083824623,8.264984514,13.9413714,0.115565767,0.06306656,0.265258514,0.125157193,0.246629533,0.132073819,11,0,0.109090909,1599,11,0.130528786,0.033453285,1.67995752,1.834576063,0.00941473,0.004153448,0.0068793,0.005003127,0.727272727,0.249116477,0.131171493,0.018055148,0.009156804,0.052532833,0.081926204,0.090056285,0.097560976,0.151969981,0.081300813,0.153220763,0.164477799,0.175734834,0.249530957,euclidean,euclidean
0.014633849,0.017272514,3.973324132,0.022444422,0.002245815,0.133159966,0.283442369,0.178266247,0.1892977,0.001608288,0.001999491,0.011302649,0.013665909,445.2727273,0.126089966,0.071617693,7.053676255,10.81821581,0.094279333,0.056804135,0.234718359,0.119925121,0.223132986,0.11878791,11,0,0.072727273,4898,10,0.098134014,0.042890569,1.299623772,1.296561633,0.007836986,0.004173959,0.002245815,0.00163332,0.727272727,0.224754073,0.118216809,0.011302649,0.010729707,0.02715394,0.057472438,0.062372397,0.067629645,0.109024091,0.041853818,0.107594937,0.116986525,0.125969784,0.192119232,euclidean,euclidean
0.080498199,0.076913566,2.320540826,0.007082206,0.159793814,0.492791064,0.322741371,0.314236918,0.259968047,0.009199638,0.008285204,0.029353747,0.069246933,6.258064516,0.206101749,0.043898266,2.604056412,4.571220116,0.150988498,0.035291249,0.317744425,0.088922033,0.294876152,0.097757849,31,0,0.249462366,194,31,0.170029111,0.021415953,1.08634954,0.750411031,0.000912855,0.003657594,0.159793814,0.056701031,0.35483871,0.29810684,0.096978126,0.029353747,0.006935244,0.134020619,0.201030928,0.201030928,0.201030928,0.257731959,0.010309278,0.298969072,0.319587629,0.345360825,0.412371134,mahalanobis,manhattan
0.000975905,0.006220724,0.066647085,0.148716654,1.581550431,0.217633586,0.305870202,0.007252126,0.029346046,9.73E-06,3.87E-05,0.001069936,0.00324088,0.632290935,0.000235397,0.004180807,1512.556606,1254.42642,5.43E-06,0.000409583,0.002389481,0.004404915,3.66E-06,0.00027626,5692,2256,0.000574257,3599,5692,0.029663596,0.013785498,33.96797332,17.28425107,0.340137593,0.145817031,1.581550431,0.452347874,0.28601546,5.49E-05,0.000909917,0.001069936,0.001199987,0.000277855,0.001944985,0.06779661,0.998055015,0.999722145,0,0.006946374,0.393998333,0.993053626,1,euclidean,manhattan
